"date","x_cn.sa","x_us.sa","x_de.sa","x_jp.sa","x_nl.sa","x_kr.sa","x_fr.sa","x_it.sa","x_uk.sa","x_in.sa","x_oecd.sa","x_briics.sa","ipi_us.sa","ipi_jp.sa","ipi_de.sa","ipi_kr.sa","ipi_it.sa","ipi_fr.sa","ipi_uk.sa","ipi_mx.sa","ipi_oecd.sa","rti_val_us.sa","rti_val_jp.sa","rti_val_de.sa","rti_val_uk.sa","rti_val_fr.sa","rti_val_it.sa","rti_val_ca.sa","rti_vol_us.sa","rti_vol_jp.sa","rti_vol_de.sa","rti_vol_uk.sa","rti_vol_fr.sa","rti_vol_it.sa","rti_vol_br.sa","rti_vol_ca.sa","rti_vol_oecd.sa","constr_us.sa","constr_oecd.sa","x_servs_oecd.sa","fdi_world","fdi_oecd","cci_us.sa","cci_cn.sa","cci_de.sa","cci_jp.sa","cci_uk.sa","cci_oecd.sa","bci_us.sa","bci_cn.sa","bci_de.sa","bci_jp.sa","bci_uk.sa","bci_nl.sa","bci_oecd.sa","manuf_orders_us.sa","manuf_orders_de.sa","manuf_orders_uk.sa","manuf_orders_nl.sa","x_servs_de","x_servs_fr","x_servs_ie","x_servs_nl","x_servs_uk","mar_freight_de","mar_freight_nl","ipi_eu27.sa","is_fr.sa","tourists_de","tourists_es","tourists_fr","tourists_it","tourists_uk","x_servs_us.sa","manuf_orders_us_2.sa","x_servs_cn","x_servs_sg","x_cn_2","constr_cn","freight_mar_cn","ipi_cn","rti_cn","pmi_manuf_cn.sa","export_orders_cn.sa","pmi_nm_cn2.sa","x_hk","x_servs_jp","ind_orders_ez.sa","p_manuf","tourists_mx","bci_servs_eu.sa","container_index.sa","is_jp.sa","is_uk.sa","is_br.sa","container_sg","air_freight_total_lhr","air_freight_intl_lhr","air_freight_hkg","p_comm","x_vol_world2","tourists_us","tourists_neasia","tourists_seasia","tourists_world","container_hk","transit_pa_canal","transit_suez_canal","air_freight_mem","container_exports_la","container_total_la","x_servs_world","x_world"
2006-05-01,75.6090683308077,84.593,89.2818876279027,54.7564017273578,39.0096782350469,27.2721280714395,43.1131097743241,35.2398756312298,44.2250147742485,9.99696406627621,657.590692916852,134.167624442607,104.091376626094,111.912604821943,91.644385026738,71.382,126.489459211732,114.469046091283,104.06015037594,90.1106935636858,98.1598985933826,81.485846838922,95.3158859809969,90.2,76.6308551783412,80.8932588950921,96.8919256728606,73.5882741267305,95.944018679686,97.9608283463483,97.2081006750563,87.6698014629049,80.69327556037,109.9,59.4825333217179,78.8814939323572,92.8852018674151,109.956495813796,110.061216427683,NA,NA,NA,99.5840072964903,99.6235650507486,100.135018922385,101.57206893407,100.506050084701,100.426836902212,100.185085826039,102.633155093924,101.300388695638,101.129449123942,100.340435168337,101.064486234093,100.611723205342,6,1.6,-13.4,3.9,11808,NA,NA,NA,NA,NA,NA,100.3,83.2,2059968,4336700,3544356,4471851,1853000,34759,415207,NA,NA,73113881,11587.18,135700,17.9,14.2,54.8,58.9,NA,193247,10447.3644231,97.41,101.2,1708.604,18.5,NA,NA,87.7,NA,2066.8,105445.369,105391.795,317176,117.82,NA,NA,NA,NA,NA,2159,1122,NA,666290822,327089.75,695953.3,NA,NA
2006-06-01,79.2344264666566,86.432,89.318670309239,52.6256876588088,39.3303205888513,26.9296161892906,42.4433230861048,34.7068439492452,41.5661974789958,10.4436599445057,654.716941524708,138.669889072206,104.4590928435,113.435225295711,91.0427807486631,70.627,126.889425881177,114.299047507937,104.561403508772,89.9336190213923,98.3489800689552,81.8631489555201,95.5159193198867,90.6,77.2496776966051,81.3932172318974,97.0919090075827,74.0337348475426,96.149444876068,98.1664124562042,97.5081256771398,87.8787878787879,81.0932422298142,110.2,59.3779945988326,79.4947679333094,93.1286678187551,109.292410420045,110.161549822817,562447.8,NA,NA,99.5635477918915,99.675173991523,100.079088434378,101.403695931088,100.473910768836,100.351682102863,100.059938328219,101.774742159315,101.419779277313,101.133685289378,100.382074231142,101.19397799764,100.574614984191,8,6.7,-11,7.2,13175,NA,13451,19114,53512.8,75310,123322,99.9,83.8,2597478,4589146,4480954,4882632,1777000,34315,414931,22956.2845078964,14176.2472191411,81311219,15683.72,164100,19.5,13.9,54.1,58,NA,202177,9764.41630086,96.29,101,1835.062,17.4,NA,NA,87.5,NA,2016.9,107262.93,107204.773,311048,115.56,116.5836,NA,NA,NA,NA,1732,1066,NA,691591467,338914.65,726871.5,735611.4126,3016000
2006-07-01,78.4124046942592,84.328,92.1255919334831,53.4488171600312,38.2036977186832,26.325588043106,41.4839651114553,34.4490906886094,34.558823329732,10.9279507171062,644.755830202201,140.907264895538,104.141430173372,113.870259716788,92.5467914438502,66.997,125.189567536039,112.309064091133,104.360902255639,90.4113658736906,98.0069818726504,82.5026354730339,95.115852642107,89.6,77.4559518693597,82.1931505707858,97.591867344388,75.8660938950067,96.375195425885,98.0575800434093,96.3080256688057,87.9832810867294,81.5932005666194,110.3,59.4825333217179,80.4111811742759,93.1040553469694,108.561981712087,109.558657567694,NA,NA,NA,99.5991691182246,99.7805766292825,99.9500072788037,101.355459087971,100.42445073831,100.329951963975,100.005233084528,101.246691981876,101.494483083897,101.14682006699,100.360926436416,101.319685017698,100.579605371039,1,7.8,-11,8.5,12710,NA,NA,NA,NA,NA,NA,99.7,84,2903358,5448606,6527542,5797532,2541000,34128,408062,NA,NA,80337153,18520.09,193100,16.7,13.7,52.4,55.2,NA,219571,9442.66423359,97.2,101.5,1951.096,17.1,NA,NA,86.8,NA,2127.9,107588.97,107535.964,317582,121.21,NA,NA,NA,NA,NA,2119,1067,NA,640954040,347969.1,761326.35,NA,NA
2006-08-01,85.0072864485491,86.715,92.0008091409154,54.1123743435858,40.026095629553,27.9341883742305,41.7685997350989,36.1976339919821,35.1951706776448,10.7957400718399,659.955511517669,147.627316541257,104.825232571229,114.305294137864,93.2486631016043,71.952,128.289309224231,111.539070507746,104.862155388471,89.4305785046196,98.7930549149337,82.4800683437481,94.8158026337723,90,77.4559518693597,81.7931839013416,97.3918840096659,75.7926158379656,95.923348177773,97.0479044357956,97.0080840070006,87.9832810867294,81.3932172318974,110,60.7369979963412,80.0637369684133,93.0394351456026,107.919047908679,109.864898309073,NA,NA,NA,99.6959734923398,99.9937141973396,99.8309295732667,101.283232859115,100.427030395478,100.354966885403,99.9214787787214,101.617636986236,101.575485899426,101.168995738904,100.353033933457,101.400146003035,100.575246607276,3,7.9,-8.6,6.3,11865,NA,NA,NA,NA,NA,NA,100.4,83.7,2567545,5624447,6472356,4928831,2686000,34368,408434,NA,NA,90766001,21090.02,222500,15.7,13.8,53.1,55,NA,226244,11158.56153528,100.69,102.4,1622.49,19.2,NA,NA,86.2,NA,2270,101563.552,101515.965,295531,122.41,NA,NA,NA,NA,NA,1984,1067,NA,722876467,376722.25,790726.55,NA,NA
2006-09-01,85.692004133888,87.51,98.6849888911526,55.2218420090212,39.6643059924321,29.738841836726,42.147789695884,35.8423081026242,34.7875085925846,10.6533694899596,667.2296954441,147.30763717627,104.88178913843,114.305294137864,93.2486631016043,73.315,126.589450879093,113.539053841218,104.862155388471,89.5334245060318,99.0476506960959,81.9521496564112,95.115852642107,88.7,77.1465406102278,80.9932505624531,96.7919340054995,74.6100783574593,95.7793523427694,97.3550180574279,95.5079589965831,87.251828631139,81.2932255645363,109.7,61.8869239480791,79.9354857514841,93.0432089684585,107.258503309787,109.879250936209,577853.7,NA,NA,100.006558429973,100.275420234752,99.7364075555452,101.260865579151,100.498036291039,100.487548615845,99.7472694431794,102.469708878583,101.714589324809,101.202996177906,100.454717256785,101.458090105383,100.546307755877,-7,11.2,-4.5,8.7,12342,NA,13411,18905,62456.4,74229,118076,100.8,84.5,2404118,4756228,4142494,5068042,2205000,34826,420928,23595.4559346908,14778.3195086431,91629488,24054.23,252300,16.1,13.9,57,60.2,NA,220090,10720.8617819,100.02,101.9,1363.806,17.1,NA,NA,86,NA,2130.3,106925.32,106876.801,209981,108.05,115.8742,NA,NA,NA,NA,1979,1009,NA,691996499,360321.75,791604.65,795420.543,3063000
2006-10-01,87.2695587819771,88.264,99.8657285776522,54.0781083989875,39.6063357762826,27.1090567365133,41.6326401060556,36.424252902363,33.3742628017939,9.98169473042703,662.652079370951,146.303763003464,104.474660679071,115.175362980017,93.048128342246,75.995,126.889425881177,112.859059507837,105.062656641604,89.5428356165576,99.3252530210472,81.9054940183373,94.9158193032172,89.4,77.9716373012462,81.3932172318974,97.0919090075827,74.844289664278,96.1515328169601,97.34955825971,96.2080173347779,88.5057471264368,81.6931922339805,110.7,62.2005401167349,80.0660688087211,93.3868614120462,106.157875181403,109.929431816297,NA,NA,NA,100.420225307569,100.485175146524,99.7144286280115,101.411146752104,100.598301466863,100.680404852471,99.5640386254788,102.618495296663,101.861794723612,101.251457749882,100.507875958131,101.474946157486,100.522925915638,-11,13.7,-12.7,8.9,12746,NA,NA,NA,NA,NA,NA,100.8,84.5,2050084,3874872,NA,3628668,1402000,36273,407085,NA,NA,88127371,26827,282400,14.7,14.348977057324,54.7,57.4,NA,230386,10731.8055572,100.47,101.3,1474.564,19,NA,NA,85.9,NA,2175.4,111120.319,111072.197,197581,107.11,NA,NA,NA,NA,NA,2028,1091,NA,695837456,378370.15,800063.85,NA,NA
2006-11-01,90.5140411414825,89.566,101.448642300087,55.6258941893678,40.7816210310419,29.3343615917861,42.8186010401243,38.1166484506597,34.9037301753213,10.6297492211827,682.162607709094,151.613197122519,104.525699532398,115.610397401094,94.8529411764706,75.064,127.18940088326,112.109065757785,105.363408521303,90.0179298576923,99.6088313060231,82.0680280618449,94.8158026337723,89.6,78.2810485603782,82.3931339055079,97.1919006749438,75.3471551171535,96.2946426095758,97.7482501379096,96.3080256688057,88.8192267502612,82.59311724023,110.4,62.618695008276,80.516113988127,93.7507433695241,105.989780604396,110.84987401597,NA,NA,NA,100.647785542357,100.660626430547,99.8046120864458,101.526076098552,100.545602663556,100.787927174407,99.4342709517673,102.55313427741,101.974752041635,101.302255449169,100.70478496053,101.445532565544,100.541501207323,-7,14.9,-1.8,8.9,12311,NA,NA,NA,NA,NA,NA,101.4,84.5,1544053,2302390,NA,1693980,1448000,37097,412559,NA,NA,95854497,29459.5,311966,14.9,14.1,55.3,57.1,NA,228876,11364.27808507,100.23,102.7,1680.911,18.6,NA,NA,85.9,NA,2097.2,109452.994,109388.287,256599,111.05,NA,NA,NA,NA,NA,2018,1121.5,NA,696941324,355404.6,745613.1,NA,NA
2006-12-01,88.0756243628443,89.984,102.952566670514,57.0981292599803,43.3066241840108,28.7326656001316,44.5529462791209,39.8440317700309,35.7937147106263,10.950589886279,705.102208394938,152.961620466309,106.039425215148,115.936673216901,95.6550802139037,72.531,130.189150904091,114.249047924601,104.962406015038,89.7386977891048,100.628211300439,83.1684925685894,95.8159693282214,93.7,79.209282337774,81.2932255645363,97.591867344388,76.9567838042116,97.0573441808437,98.6776203174268,100.708392366031,89.6551724137931,81.9931672360636,110.9,62.9323111769318,81.8475948038825,94.6434530141844,107.480921134241,112.441030886231,601937.6,NA,NA,100.761484057448,100.763291998823,99.9238627586612,101.533133006317,100.409302051128,100.831595036409,99.416734058382,102.345993831698,102.012040459601,101.338201049645,100.868826446837,101.411260810347,100.593654645247,-10,18,-1.7,9,15953,NA,13674,20773,57683.4,74335,120229,103.6,85.6,1580018,1985282,NA,1371184,1419000,37582,426485,28934.4911016336,15916.873396065,94094055,36791.02,340200,14.7,14.6,54.8,55,NA,214686,10826.92797179,102.4,104.3,2350.509,19.2,NA,NA,85,NA,2188.4,96111.947,95997.996,269739,112.01,121.7943,NA,NA,NA,NA,2141,1152,NA,711732577,346669.25,712260,798272.3668,3195000
2007-01-01,92.0668433478801,90.847,101.640781375605,56.9378765441018,41.9114525530929,29.3757640838717,43.2034357888906,38.1499066741867,34.5880929985244,10.9039521492384,691.724851887948,153.971260746443,105.472775706491,114.631569953672,95.855614973262,73.323,128.789267561037,113.249056257865,105.964912280702,89.3872424668232,100.459458039743,82.9245647217027,94.7157859643274,86.8,77.7653631284916,82.1931505707858,97.2918923423048,76.2817041551459,96.6123741337309,97.7459091479127,94.6078839903325,88.4012539184953,82.4931255728689,110.3,63.3504660684728,81.5071461189433,93.8635674921645,107.146222841221,111.467827240165,NA,NA,NA,100.793001789239,100.681275961483,100.031797462773,101.594799574855,100.249604991518,100.841429144048,99.4022482149153,102.224520095902,101.993116984674,101.344405128498,100.974153101561,101.376915044431,100.623293844429,-13,16,-2,7.2,11824,NA,NA,NA,NA,NA,NA,103.2,85.3,1287776,2010910,NA,1509798,1249000,37884,413992,NA,NA,86619731,NA,31100,NA,12.7483288266178,55.1,55.2,60.4,207414,10746.40815274,102.25,103.9,1704.042,18.5,74.8,NA,85.5,NA,2170.5,95643.778,95553.818,291591,105.21,NA,4.8,7,7.7,4.8,1982,1200,67381,670749623,324506.35,691602,NA,NA
2007-02-01,106.73125017936,88.931,102.560266288636,57.18392064085,42.0902370571632,28.7392367030564,43.7252235538014,39.4841256372378,34.8362007563347,10.8642197434949,694.243273237581,169.84357228857,105.875864411049,115.284121585286,96.4572192513369,74.621,129.389217565203,114.199048341264,104.06015037594,89.5615682647712,100.761699063142,83.2022164808928,95.5159193198867,88.6,79.0030081650194,82.7931005749521,96.4919590034164,76.8442705293673,96.5613572397823,99.0829038588036,96.6080506708892,89.4461859979101,83.1930672443963,109.5,63.7686209600139,81.486159556173,94.389167110619,107.715452204267,112.057640643075,NA,NA,NA,100.573240570239,100.536387315031,100.233022929461,101.538566181546,100.237363754141,100.780581292286,99.5092207112872,102.356305167354,101.961028032491,101.330491188819,101.102757426409,101.394983400508,100.675516795084,3,16,1.3,7.5,11126,NA,NA,NA,NA,NA,NA,103.6,85.6,1454319,2230415,NA,1951484,1090000,37828,421575,NA,NA,82095593,2409.02,59859,12.6,16.8579949682601,53.1,53,60.6,171389,11390.19625763,103.7,104.2,1665.748,17.7,78.9,NA,85.2,NA,2117.7,98403.063,98346.794,295817,112.14,NA,8.5,9.5,10.4,6.9,1583,1096,63366,652813321,290642.25,649243,NA,NA
2007-03-01,87.5203928714786,92.877,102.906904349573,58.105492717064,43.5177950261679,29.5127068912618,45.4295338524041,40.1319411413204,35.2939388166919,11.2258630296986,712.290196328566,152.380311917255,106.791903444605,115.175362980017,96.8582887700535,73.226,129.889175902008,114.749043757969,104.160401002506,90.6234852384264,101.23237317867,83.9626526688483,95.115852642107,88.6,79.7249677696605,84.0929922506458,97.8918423464711,77.8637785708135,96.9397921340381,98.3617917705347,96.5080423368614,89.7596656217346,84.1929839180068,111,64.2913145744403,81.8336037620357,94.8686232245646,108.777131589198,112.566378044496,626299.9,NA,NA,100.305521224356,100.481088670803,100.498794486718,101.331395890245,100.318867668998,100.70819775555,99.6361347644836,103.223804406292,101.96891304405,101.305005006387,101.197849150072,101.387250656115,100.728911901424,-6,16.8,10.1,8.4,12236,NA,14099,18440,59990.8,75510,120948,104.2,85.9,1682458,2929775,NA,2662683,1315000,39096,435396,28046.2223818851,16672.3591438224,83424155,6110.04,90476,17.6,15.3380371590733,56.1,61.5,58.2,206836,13698.82819573,105.26,105.4,1937.754,19.7,75.4,NA,85.4,NA,2290.9,112256.668,112200.616,303904,114.37,119.081,11.1,12.4,10.4,8.8,1827,1244,66773,744893265,306467.05,629939.15,784375.8465,3153000
2007-04-01,97.730152697725,92.573,108.096155826648,57.3358675906614,43.6840737113686,29.6163981489602,45.3895666989,40.1964864590615,36.5342683700307,11.7823970638351,721.192003424951,164.741993364055,107.506447391185,114.84908716421,96.0561497326203,74.699,127.589367552704,113.299055841201,104.561403508772,90.2018580572074,101.083371827447,83.5430054894331,95.7159526587765,91.3,80.0343790287924,84.392967252729,98.4917923506374,78.9567646693009,96.166721054904,98.6762398544088,99.208267355613,90.282131661442,84.2929755853679,109.8,64.9185469117519,82.9249050260874,94.4849548333189,108.005797382733,111.921531512836,NA,NA,NA,100.134112356733,100.638492773163,100.789563154328,101.135957844592,100.475537817301,100.690091570016,99.8165739589124,103.804260923391,101.993220625088,101.269941995002,101.207750207523,101.351997867116,100.773648528189,9,16.8,4.9,8.4,12353,NA,NA,NA,NA,NA,NA,102.8,86.1,1893364,3491978,NA,3661925,1939000,38786,435480,NA,NA,97449955,9162.95,123074,17.4,15.5,58.6,62.3,60.4,212605,10483.84534019,103.73,106.6,1962.371,20.7,77.9,NA,85.6,NA,2221.4,104440.827,104386.968,343560,120.87,NA,9.7,7.8,11.1,3.8,2015,1142,66815,649761313,304145.75,679657.25,NA,NA
2007-05-01,96.5547788430619,94.33,106.93179285388,57.5160247597797,43.8591057327569,30.3129367273505,46.9410122311995,40.4305168409514,35.6389293223763,12.2959502034244,727.672467730998,165.059178203034,107.420627234335,116.262949032709,97.5601604278074,75.418,129.689192567286,115.909034091383,105.263157894737,91.023160145311,101.878700964983,84.7639125401184,95.9159859976663,86.9,79.7249677696605,82.8930922423132,98.0918256811932,79.8821289501631,97.1705074050024,98.577580675916,94.307858988249,89.8641588296761,82.9930839096742,110.3,65.5457792490635,83.5964750347347,94.6808238106807,108.851022387184,111.912749510592,NA,NA,NA,100.074704334534,100.854777128042,101.010732681077,100.901246935661,100.658920013501,100.711928461525,99.9243093071246,103.234642002352,102.033889727985,101.226846814558,101.253209753687,101.321675558856,100.80094079601,5,16.2,3.9,8.1,12885,NA,NA,NA,NA,NA,NA,104.3,86.7,2131334,4296931,3683665,4680561,1987000,39479,435083,NA,NA,94065041,12169.88,156600,18.1,15.9,55.7,57.7,62.2,216591,12782.96901613,106.75,107.2,1778.53,19.6,76.7,NA,85.1,NA,2349.1,111612.519,111558.735,300579,121.66,NA,10.3,11.4,15.5,5.9,2067,1157,70955,726177221,312670.25,681544.55,NA,NA
2007-06-01,102.458894351538,95.344,106.203997877028,56.6718415629477,44.8302970150308,31.3034138663965,45.7196522804988,42.1544463400578,37.3037169778136,12.2652363223286,732.727084927051,169.144612946702,107.784500758152,116.262949032709,97.5601604278074,75.163,129.189234230481,114.899042507979,104.561403508772,91.070213987068,101.888247134774,84.08360233929,95.7159526587765,88.1,80.1375161151698,84.5929505874511,98.1918173485543,79.0715741334277,96.1678256253872,98.5746165383898,95.4079506625552,89.9686520376175,84.49295892009,110.2,65.6503179719488,83.2117213839472,94.6081782362282,108.729610395033,111.428635642076,654640.5,NA,NA,100.034639197794,101.022830984319,101.079744760533,100.638441494176,100.7164991414,100.696752303493,99.9338571313525,102.341545634067,102.046815593337,101.17310323372,101.223892999993,101.285522520369,100.802347128074,7,16.5,7.8,8.5,13277,NA,14934,20907,59770.2,77299,124780,104.1,86.8,2321720,4717484,4495272,4999055,1826000,40050,439022,29794.7797973251,17781.0477523177,103268286,17251.82,189500,19.4,15.9826999900954,54.5,55,60,224672,12054.09957137,112.23,107.1,1942.63,19.3,77,NA,86,NA,2320.6,111857.02,111798.728,257098,122.98,123.2881,14.1,10.2,15.5,4.4,2030,1033,67448,733871480,322983.65,716170.75,869187.6498,3397000
2007-07-01,102.670561372484,95.773,109.289573715417,57.6972460655406,45.9386431626405,30.2868157797965,46.5588350108309,42.4742934758013,36.9017867961784,12.6754903779249,744.626795083991,172.043885960729,107.882538710006,116.371707637978,98.3622994652406,76.018,128.689275893675,115.039041341322,104.06015037594,90.6414363775414,102.000239311715,84.4084168630549,93.8156359393232,88.3,80.0343790287924,85.6928589284226,98.2918090159153,79.0600931870151,96.3677294626315,96.7171504529106,95.5079589965831,90.4911180773249,85.3928839263395,110,66.0684728634898,83.2700173916423,94.4895933198418,107.530026368212,111.283678907889,NA,NA,NA,100.011868487872,101.053046400389,101.011641404339,100.467968357465,100.719720761338,100.663673804483,99.8127437152979,101.762798298194,101.978826982487,101.106256161662,100.99532840554,101.257432777569,100.72640600336,4,15.3,-6.1,6.2,13876,NA,NA,NA,NA,NA,NA,104.5,86.4,3001759,5460758,6680974,5970120,2560000,40485,440705,NA,NA,107744104,20880.44,222237,18,16.4,53.3,53.5,59.4,238526,11542.72498216,105.42,109.3,2014.759,19.3,76.9,NA,86.3,NA,2444.1,111874.41,111819.635,352843,125.82,NA,14.2,10.8,11.4,6,2094,1081,74392,684711693,328746.15,716319.4,NA,NA
2007-08-01,103.719937469753,97.552,110.842280568217,60.6085411970713,45.9354179734078,31.7408478756228,46.921527753568,41.9430353938423,37.3673872371121,12.6954277947991,752.037346038149,173.142434742094,107.596307302834,119.308189980244,98.4625668449198,78.577,134.188817598533,115.72903559137,105.563909774436,90.8498885980165,102.800246233537,84.7063536822772,95.8159693282214,88.4,80.1375161151698,84.8929255895342,98.5917840179985,79.7351728360808,96.6780751429563,98.272789054586,95.5079589965831,90.7001044932079,84.7929339221731,110.3,66.5911664779162,84.4429330664672,94.9913826085567,108.142677057691,111.831324805182,NA,NA,NA,99.7861438685658,101.052690170583,100.815971540534,100.346177333853,100.741443013454,100.530151303033,99.6379566444662,101.827577066822,101.862826505624,101.038982080196,100.912389937701,101.211989525251,100.620007138529,1,15.6,1.1,5.4,13344,NA,NA,NA,NA,NA,NA,105.2,87,2727756,5769456,6567891,5236789,2562000,41635,435946,NA,NA,111354781,24290.07,255323,17.5,17.1,54,55.2,61.7,243152,12651.96188612,105.57,108.6,1770.531,20,77.4,NA,87,NA,2456.7,109515.782,109458.601,347338,121.47,NA,20,10.8,8.8,7.7,2021,1085,72710,756646800,335683.1,714710.2,NA,NA
2007-09-01,106.31953911402,98.065,114.796619664167,61.7108251522144,47.212659918424,29.9061070112938,48.7597151795198,42.6971115167361,37.5994349843778,12.5900349279306,765.741619246878,175.795893891666,108.102459020095,117.459293690669,99.6657754010695,78.018,130.08915923673,112.579061841151,104.360902255639,89.9340791703667,102.420473259288,85.4936675747753,96.216036006001,88.9,80.550064460679,84.7929339221732,98.5917840179985,78.8534361515868,97.1649201742078,98.6831138523088,95.7079756646387,90.8045977011494,84.3929672527289,109.8,67.5320149838836,83.3003313156437,95.2186621086916,108.568411050121,112.155963084664,685032.1,NA,NA,99.5348745125893,100.974987686612,100.616016353085,100.182201241667,100.720739822689,100.355900046409,99.4860597538571,102.122182675742,101.723679942454,100.988389818411,101.008604984554,101.175129311447,100.526121086309,2,12.9,7.3,5.5,12786,NA,15259,20551,65353.5,75210,129151,104.5,86.9,2429791,4848983,4309880,5257973,2191000,41554,438789,32576.5020714106,18781.2121757964,112373049,28346.35,288862,18.9,17.010498046875,56.1,55.1,61.9,238691,11963.13018566,105.23,109.8,1341.022,17.5,78.3,NA,87.3,NA,2356.1,114623.84,114593.272,363300,128.24,123.4017,18.8,12.9,14,5.9,2109,1021,73041,701223948,334648.75,742563.5,954410.5691,3505000
2007-10-01,105.306386931619,99.509,116.729785517843,63.1462185441394,49.0677974557288,32.7931727950018,48.7105014517752,44.2756768579001,37.5181306011363,14.5231001830463,784.150035736869,182.818078302008,107.740359047166,119.634465796052,99.6657754010695,80.839,128.089325889509,115.179040174665,104.260651629073,89.424678197254,103.035489164119,85.5385482700964,96.5160860143357,89.1,80.550064460679,86.0928255978668,99.0917423548038,78.773069526698,96.9171093041419,98.6872045136357,95.6079673306109,90.4911180773249,85.2928922589784,109.5,67.5320149838836,83.486878540268,95.1531367482892,107.389605898395,111.93160201862,NA,NA,NA,99.2448111844326,100.860004709239,100.469564601195,99.9061338351383,100.639141409264,100.141573653377,99.3769817304324,102.01616241017,101.59695714494,100.965748336729,101.058815122257,101.207010848191,100.456102438891,-8,11.1,7.7,5.5,13436,NA,NA,NA,NA,NA,NA,105.4,87.4,2192362,3934519,NA,3724145,1567000,43566,445613,NA,NA,107723989,31350.79,321558,17.9,18.1,53.2,53.6,61.4,253018,12535.84043711,109.29,111.5,1481.586,16.3,79.2,NA,87.3,NA,2402.8,114661.757,114614.511,346151,135.96,NA,22,9.4,11.3,6.3,2060,1102,75239,734262577,341598.3,735546.25,NA,NA
2007-11-01,112.087954615016,100.798,120.805904609714,65.0139690605468,52.4496944422854,34.34529612596,48.9473288790444,45.9018191543101,40.399438707084,13.7504410884862,815.850506602673,191.471070761699,108.335483900633,117.894328111746,99.5655080213904,81.094,126.789434213815,113.71905234123,105.062656641604,88.556879551575,102.822801439978,86.3542612466395,96.9161526921154,88.8,81.1688869789428,86.5927839346721,100.191650695775,80.2724811281944,97.0784026195716,99.2993367747084,94.5078756563047,91.0135841170324,85.0929089242563,109.6,68.9955571042774,84.8276867172546,95.37246250233,105.064515000362,110.399446256211,NA,NA,NA,98.9633155963365,100.760907844407,100.296217228929,99.5257797011719,100.458852995033,99.8953394457935,99.2789139784025,102.140409458896,101.51678592963,100.94953269127,101.038052243309,101.238637012353,100.399822312278,-17,10.1,11.4,6.5,12564,NA,NA,NA,NA,NA,NA,104.7,87,1629147,2462032,NA,1770780,1442000,44134,460314,NA,NA,117620807,34031.03,354993,17.3,18.8,55.4,53.8,60.6,244005,12133.5767613,109.59,113.4,1660.689,14.1,80.4,NA,87.6,NA,2323.3,116455.737,116421.645,345948,146.55,NA,21.2,12.6,8.9,6.1,2078,1043,72647,706280597,353099.4,736340.15,NA,NA
2007-12-01,106.64702548837,101.598,121.403830111793,64.3198036574142,51.156624476535,33.0124213309604,49.9057020933684,43.9718656414066,38.2732182121652,14.7644960814192,802.512608874514,188.664590106821,108.461504544273,118.764396953899,100.568181818182,81.095,128.489292558953,113.829051424571,104.962406015038,87.7605275454164,103.361121739288,85.5317020623356,96.9161526921154,88.8,80.9626128061882,86.39280059995,100.391634030497,81.8017431903637,95.8758420757577,99.0962706463347,94.7078923243604,90.282131661442,84.9929172568952,108.9,69.622789441589,86.208136179474,94.6891916042286,103.331389095525,110.014124519922,727478,NA,NA,98.7976949734316,100.662963745756,100.143123744908,99.1882692750403,100.286837701319,99.6954379240309,99.1963887818906,102.045162040381,101.458862346293,100.908065515532,101.000680451109,101.22769663356,100.313526463814,-14,10.3,7.1,5.8,16412,NA,15226,22720,61012.7,78886,131678,105.9,87.4,1644996,2118337,NA,1447809,1413000,43901,465452,35029.0683939865,20384.7476275615,114415986,40609.18,384843,17.4,20.2,55.3,54.3,60.2,232256,11082.4298106,106.21,112.8,2346.092,12.7,81.6,NA,87.8,NA,2482.2,112298.303,112263.315,367188,146.04,129.1263,17.1,12,9.2,5.7,2132,1124,77396,698159086,315261.85,661402.3,975455.9347,3862000
2008-01-01,114.695839669669,104.441,124.71077792507,67.16434718654,53.5802725342213,33.7643322977965,53.9142600142859,47.8233288690375,38.6548798295106,14.8173720947982,838.531183827359,202.630815512829,108.033192004865,119.614475998854,101.97192513369,82.798,131.189067577702,115.309039091341,105.664160401003,89.9546739462274,104.042658787108,85.6823186330743,96.5160860143357,90.1,81.5814353244521,87.7926839430048,100.291642363136,82.5089694893849,95.714678120106,98.8894323917374,95.7079756646387,90.9090909090909,85.3928839263395,108.5,70.2500217789006,86.7258047278062,95.0430583748612,103.060145573536,110.934812960031,NA,NA,NA,98.6384984168405,100.377743851199,99.9834350500674,98.9170558018453,100.093191850418,99.4893154568911,99.1843476139215,101.932875839151,101.409815273878,100.815732665857,100.969955570235,101.202027659887,100.23275751867,-12,8.1,14.1,4.3,13236,11893,NA,NA,NA,NA,NA,107.2,88.5,1352677,2073999,NA,1595913,1248000,43528,465429,NA,NA,109640030,NA,35000,NA,21.2,53,49,60.2,240096,11648.17166454,109.62,114.7,1816.081,11.9,81.5,104.4,87.7,NA,2455.6,105474.712,105431.226,333312,154.61,NA,22.5,11,7.7,5.9,2110,1171,73778,699183558,305094.25,652236.2,NA,NA
