date,x_vol_world2.sa,x_vol_world.sa,x_vol_ez.sa,x_vol_ema.sa,x_vol_lac.sa,ipi_jp.sa,ipi_de.sa,ipi_kr.sa,ipi_oecd.sa,ind_orders_ez.sa,manuf_orders_us_2.sa,rti_vol_fr.sa,rti_vol_oecd.sa,freight_mar_cn.sa,container_hk.sa,transit_pa_canal.sa,container_index.sa,x_cn.sa,x_oecd.sa,x_briics.sa,bci_cn.sa,pmi_manuf_us.sa,pmi_manuf_cn.sa
2003-04-01,-99999,0.006707425433318814,0.0010848933923042203,0.006122027611226377,0.03434198781601405,-0.013888888888890949,-0.0024783147459728205,-0.0159418974126192,-0.0038777709043689157,0.009952788056654338,-0.03295519301971461,0.010752688172042557,0.0024927624483177535,-99999,0.008661859565419094,-0.0011951523407686127,-99999,0.047153025962676676,-1.261422342044849e-4,0.003787232133177554,0.012581317929172497,-0.0019999999999999575,-99999
2003-05-01,-99999,0.0033988259795691977,0.011218932346788835,-0.01129800761344979,0.03553644308715409,0.015167930660889173,-0.004968944099379313,-0.004299130948207552,-0.003478493389377113,-0.021099178774478866,0.012323297375623987,-0.009308510638296852,0.0015533158654297274,-99999,-0.06598625023617077,0.005160533974499115,-99999,0.029332018978659002,0.031487489812159764,0.03179423375871848,0.012911927888896058,0.028999999999999984,-99999
2003-06-01,-99999,-0.010320403011236823,-0.010939367670375955,0.019907201710630096,-0.04083115692034722,-0.007470651013874452,-0.008739076154806291,0.032762582462382284,0.004044533886800705,0.01652039235931846,0.018652764038081582,-0.005369127516779648,0.00437355119627858,-99999,0.01464188851474102,0.007928913321027409,-99999,-0.027017010346722214,8.243149054654175e-4,-0.009846656299936085,0.009407800453933968,0,-99999
2003-07-01,-99999,0.018054968708018926,0.02238743055731196,-0.008102263086739447,-0.007307924967679291,0.005376344086024609,0.02267002518891692,-0.041843106294409016,0.0066850809616738616,0.003428136109700386,0.001726824485309475,0.00404858299595201,0.0038850217504717843,-99999,-0.02772334136584742,0.00401851089769778,-99999,0.05351214668303883,0.002309225555475747,0.026124342003133183,0.006361184711619616,0.02,-99999
2003-08-01,-99999,-0.006238175780832633,-0.01292484678337602,6.295246393890341e-4,-0.03182400546101871,-0.012834224598933797,-0.023399014778324623,0.05267790262172278,-0.005570723241141162,0.0021510818676451215,-0.003921519729171985,0.009408602150537959,0.006799234957653111,-99999,0.06817506842001064,-0.012320154054826338,-99999,0.009324548264396215,-0.009843473251269219,0.020762770918324902,0.0039601972392755425,0.02200000000000003,-99999
2003-09-01,-99999,0.030835284482975345,0.031110765855465683,0.03646544070017366,0.09974687698359386,0.030335861321778346,-0.0012610340479198845,0.026186113532457034,0.01056624070989498,0.014015151515151425,0.023915928095738836,0.007989347536617508,-0.0012327700592739133,-99999,0.016724184101534423,-0.016196004918779927,-99999,0.05241502020022004,0.029388732985340393,0.04602191704758618,0.0014696518770764833,-0.008000000000000042,-99999
2003-10-01,-99999,0.01963437132704593,0.014019841666522925,0.022345756469175138,0.06330055293557502,0.01682439537328939,0.02651515151515227,0.013712403571118914,0.011064510300955677,0.014319511891420555,0.012066826009083709,0.014531043593130955,0.00339063052370725,-99999,-0.0016312584954669695,0.03872269702775588,-99999,0.03328774958641745,0.03777791269580533,0.03631399826917048,-4.0917962907494054e-4,0.028000000000000042,-99999
2003-11-01,-99999,-2.371815497325125e-4,0.003977436670517864,0.013573492023609912,-0.10060586460943965,-0.002068252326781317,0.013530135301353274,-7.353444148026078e-4,0.0037725092996239162,-0.008961453474097603,-0.0020505789336989766,-0.042968750000000555,-0.002114032853361092,-99999,-0.011550985577127859,0.03951010172385305,-99999,0.016142566143491077,0.009773278559869869,-0.00824854040927192,-0.0024418375154656724,0.03199999999999996,-99999
2003-12-01,-99999,0.017802471868520797,0.011166377143935202,0.04728896233346935,-0.002879722567622478,-0.0010362694300505293,0.0012135922330092086,0.028716649838276265,0.004267442923910458,0.020190759321194074,-0.00260858776142614,0.021768707482993976,0.0013673419358528616,-99999,0.03846011316559439,-0.007311797629719674,-99999,0.069396605728542,0.050653220342977257,0.06735302985494362,-0.00498210175148095,0.01700000000000003,-99999
2004-01-01,-99999,-0.01018335026461259,-0.019161174590875962,-0.012261526278549817,0.08300059041756636,0.015560165975103013,-0.004848484848485102,-0.0017800402588544761,-9.706002218797805e-4,0.001699854298202963,-0.0026518197126689236,0.01864181091877426,0.009280927559385477,-99999,-0.04874872592547852,0.005516252093461516,-99999,-0.06645415492418949,0.008661451457077085,-0.03548622123748957,-0.005936365853905556,0.006999999999999958,-99999
2004-02-01,-99999,0.02174319250866774,0.03143799895587196,0.018559558825742117,-0.028389518713658135,-0.0020429009193029257,0.006090133982947332,0.03764749016732227,0.008515258555461758,0.006909090909090754,0.007477693171205058,-0.019607843137254832,-6.475592897083882e-4,-99999,0.14968322916551347,0.05668350219324192,-99999,0.10070925810857423,0.031280722314247944,0.07547544170264531,-0.004901209984492727,-0.008999999999999985,-99999
2004-03-01,-99999,0.009247681177579903,0.0031340902173380147,0.001110503589953682,0.05443848659598327,-0.006141248720574755,-0.009685230024212288,-0.01615726836162734,-4.521517761024718e-4,0.023714939207897023,0.041573939589756304,0.016000000000000902,0.008921242619975178,-99999,-0.005454456489342507,-0.032701620145307975,-99999,0.025936224733068114,-0.013878924373698975,0.03339183180749261,-0.0022747045337918603,0.007000000000000029,-99999
2004-04-01,-99999,0.004220798985852259,0.019373535911538342,0.009563261853991145,-0.11831967141388411,0.01853759011329026,0.015892420537897634,0.009696850972133797,0.007768426360676761,-0.007761053621825109,-0.01714805892090443,0.002624671916010346,-0.001601746580794372,-99999,-0.11568881797372066,0.012587403376697504,-99999,7.372653651487315e-4,0.009945683667246685,-0.008981024486906852,-3.8724696027969685e-4,0,-99999
2004-05-01,-99999,0.011655237358124237,0.003588623007006131,0.01385334768515789,0.08305067855847392,0,0.010830324909747224,0.015278653538342235,0.0038469412384207757,0.0125622185351979,0.0123738282471344,0,-3.783976276746648e-4,-99999,0.04425191121340677,0.0037049900580909956,-99999,0.04368763225636574,0.008150144343520127,0.04092953631206364,6.791039206004434e-4,0.007999999999999972,-99999
2004-06-01,-99999,0.008100214458271582,-0.005575656652307082,0.006364571074120917,0.040162383686281,0.0020222446916049464,-0.007142857142857562,-0.02629148353398303,-0.0032672626038208197,-0.003043071161048627,0.0037061101285775777,0.01178010471204094,-0.00331596167046444,-99999,0.012010615621423693,0.030154911977491317,-99999,0.037596445236143916,0.0023923988660849993,0.047198237090397166,0.0012427470773204163,-0.008999999999999985,-99999
2004-07-01,-99999,7.213346385563923e-4,0.00285897136990676,-0.0025428170672952,0.02214326440797909,0.013118062563069577,0.011990407673861503,-0.011186523836781537,0.006073877194268107,0.0030523597088516485,0.007776735977055971,-0.014230271668821626,0.006249463488659623,-99999,-0.02362065795155055,-0.04523133999214379,-99999,-0.0030489394497100752,0.016631061096285427,-0.004302583860771536,9.499960498067228e-4,-0.006000000000000014,-99999
2004-08-01,-99999,-0.006764713003942324,-0.013156201981407212,-0.008952119835172523,0.006934462349680981,-0.010956175298809101,-0.0094786729857826435,0.015249499677478129,-0.005525832014846133,-0.018960674157303403,0.003661051709834995,0.0013123359580045069,-0.003036214848366914,-99999,0.07911778010676263,2.727323287832206e-4,-99999,0.006047241692721084,-0.009123147005042131,0.013185944015815299,-4.248054479979446e-4,-0.013999999999999986,-99999
2004-09-01,-99999,0.012077103545795165,0.004201631792264404,0.020971961595872557,-0.020628912313578662,0.0020140986908332437,-0.0023923444976077235,0.02472997409706279,0.006425427951344709,0.024218563588642272,0.008110458358564943,0.011795543905635864,0.01225185937131612,-99999,-0.03324021932515253,0.017398285444051975,-99999,0.03908604369654367,0.010383301006944956,0.04718962801839943,-0.0026969930484724847,-0.011000000000000015,-99999
2004-10-01,-99999,0.006961597360190641,0.017921484375433838,0.009704346204327585,-0.023585150650507702,-0.015075376884421399,0.011990407673861503,-0.012177866806569182,0.001335435165872756,0.008270238788584905,0.010023771226851608,-0.0012953367875655486,-0.0013351740598087636,-99999,0.028698648219571465,0.011347230006851339,-99999,0.023163345524031875,0.03227836277198737,0.024919779410637943,-0.003901488856732027,-0.011000000000000015,-99999
2004-11-01,-99999,0.009646905890757118,-0.0043618807505289015,0.0016714636223895685,0.05046645285739659,0.00918367346939486,-0.01777251184834172,0.016850406373219773,-0.0011303169399993207,-0.019061922365989026,0.027143122896619465,-0.0038910505836567966,0.001962940073327424,-99999,-0.021079433748080856,-0.024371304201071586,-99999,0.08350318459571993,0.031430413330295615,0.05112786237788414,-0.003451090985784666,-9.999999999999432e-4,-99999
2004-12-01,-99999,0.011902339686944874,0.0164568157529541,0.019734475033393206,-0.013005520292571515,-0.013144590495451802,-0.0012062726176121918,-0.006995663321832213,4.5515653444483384e-4,0.04946413849958775,0.004171057253248955,0.02213541666666652,0.006304896632978396,-99999,-0.08821319297320618,-0.027197906672271177,-99999,0.005295433564522778,0.011362058169801736,0.012781972412987841,-9.430865336815808e-4,0.01,-99999
2005-01-01,-99999,-0.0024887934889865626,-0.0024560923809532342,0.007307835315364608,-0.02229679204211632,0.022540983606556875,0.03019323671497709,0.02846668791839324,0.015241960001056265,-0.023678599483784035,0.013890407065716426,-0.007643312101910382,0.001987734045473921,-99999,0.10035293017159197,0.0057688550148311535,-99999,0.0011712385026978467,0.0028124600007324307,0.002950269248663373,0.0033396230336890653,-0.0040000000000000565,-99999
2005-02-01,-99999,-0.008256557516763019,-0.0333861568687176,-0.002978535184811615,0.04198230493395494,-0.0010020040080147563,-0.017584994138335697,-0.02301397886123424,-0.0028079584280467085,-0.01804597701149413,0.008323023888264558,0.0038510911424896044,5.835349558815928e-4,-0.005069631110171113,-0.03115235339429334,0.0020009368626183743,-99999,-4.4434563845552333e-4,-0.009680187608610225,0.01399783992465431,0.0058761803030866755,-0.012999999999999972,-0.0020000000000000282
2005-03-01,-99999,0.004630064994588068,0.0015147475712762315,0.009534427237320786,-0.023331962777701443,0.002006018054159897,0.011933174224343146,0.02660173537856325,-0.003417743431454179,0.005267470443637956,-0.0158136575899408,0.006393861892583397,-8.748800350384389e-4,0.011456757152420893,0.0021425782857735776,0.05204054179641182,-99999,0.05872838484341636,0.020859082763246883,0.05422506756693801,0.005639234056262321,-0.0029999999999999714,0.03399999999999999
2005-04-01,-99999,0.02908478932683556,0.04423857881097293,-0.005740557720758543,0.046491792350465744,0.006006006006007647,0.009433962264151496,-0.014061003121233706,0.01394085840977688,0.010013972985561281,0.024348775499672737,-0.00889453621346914,0.006671586892421644,0.041774516549200724,-0.0017194943897925752,0.014320484999733152,-99999,0.007332906517336424,0.01087206667044227,0.008805306719530837,-0.00577246910194662,-0.03,-0.011999999999999957
2005-05-01,-99999,-0.002546183031617688,-0.0012872054623487283,0.030197336080798998,-0.03196306181088038,-0.006965174129353491,-0.014018691588784549,-9.089769307923934e-4,-0.007709656840092838,-0.009222965183306453,0.026174845422053394,0,-0.005998924380419712,-0.011222873142649359,-0.02975409777499216,-0.014026447231446304,-99999,9.474093495331903e-4,-0.01543071187783085,0.0019055934001683816,-0.014748992069488098,-0.014000000000000058,-0.03800000000000004
2005-06-01,0.03211533498155417,0.012808558492169997,0.01115305965237523,-0.01282300756498167,0.025057272402165376,0.003006012024044269,0.022511848341231655,0.014368627450980442,0.004240735635410164,0.01640679543867818,0.00876680756947823,0.0038461538461542766,0.01305335774582872,0.017072902936881462,0.09828058941185924,-0.021290283466854243,-99999,0.04741191960960567,-0.0178639930393949,0.015453181468769284,-0.011653199581598384,0.016000000000000014,-0.011999999999999957
2005-07-01,-99999,-0.010551696605607397,-0.009688292083730787,0.002045237351762985,-0.03690590469881261,-0.007992007992007055,0.013904982618771156,0.009309374323446695,0.0015617449461446942,0.0070978820835718714,-0.029291457170592783,-0.006385696040868916,0.004944686259428233,0.018741529238522014,-0.01401676572108379,-0.016435855533887378,-99999,1.761671460496217e-4,0.0015891781298731367,0.0226800138504879,-0.0027959604628666757,0.003999999999999986,-0.006000000000000014
2005-08-01,-99999,0.009324603167471857,0.007971422140180762,0.03297599863551759,0.027467009542099463,0.0010070493454166218,-0.027428571428571802,0.0011337868480725266,3.3836746616144886e-4,0.042855518926906866,0.03954773935643896,0.010282776349614275,-0.008447117664641457,0.012751067792198922,-0.029848705945082377,0.04072432963691974,-99999,0.005753263725701618,0.029479771647314967,9.796044510848034e-4,0.006635841713899859,-0.003999999999999986,0.015
2005-09-01,0.020060035015408317,0.01128664552707681,0.017610429490005464,0.005239384023962845,-0.010272486506217149,0.009054325955732079,0.02702702702702786,0.011018946466285096,0.0045129939602432945,-0.015696533682145186,0.005180558058547113,0.005089058524174073,-0.0024218440440912925,0.05233198096679903,0.08641210981143366,-0.0520286036394676,-99999,0.004305663495419942,0.015341775575681948,0.010362961432254014,0.008935474480649797,0.043999999999999984,0.025
2005-10-01,-99999,0.006443059511381355,-0.00985872636495666,0.02246788292301427,7.388245685104877e-4,-0.0049850448653975254,0.019450800915331135,0.010247948896491277,0.006164883831243362,-7.751937984495916e-4,0.010555182392541607,-0.0012658227848106884,0.001833051200109015,0.01585259245072379,-8.920216491333788e-4,-0.026313289100977744,-99999,0.05306889562342021,-0.005053618076996891,0.03826953232650343,0.002766701660969595,0.0040000000000000565,-0.01
2005-11-01,-99999,0.008644690763969898,0.01678425132931638,-0.0096078875895389,0.08374521759088971,0.01603206412825453,-0.011223344556677395,0.047678269078050395,0.01239141476596295,0.03236174221434118,0.03437083014737863,0.013941698352344822,0.007920014415871535,0.013389154641530565,-0.0532981366879387,0.01964843716670961,-99999,-0.006382561134269604,-0.0033948788170438116,-0.006189991837994513,-0.0012315405208180863,-0.005,0
2005-12-01,0.02476125508850835,0.03157637275454017,0.03275115628875058,0.04333725223512208,0.031340846395474964,0.002958579881652934,-0.0011350737797962696,-0.021324065731325392,-0.0016030285211637851,-6.441223832528431e-4,-0.002698400044449878,0.0012499999999993072,0.002391299119032908,0.05098816555710428,-0.030526786939304662,0.012867144972958489,-99999,0.021105686559292902,0.02433503991760677,0.04301572009150623,-0.0037281946915946884,-0.016000000000000014,0.0019999999999999575
2006-01-01,-99999,-0.009229218768889602,-0.012142706736468223,-0.012615569481638222,-0.03230264544816297,0.002949852507379891,0.0056818181818190094,0.04166301329826094,0.007120687380198332,0.009560640240627416,-0.00612597860630959,-0.0012484394506859786,0.00917903240215967,-0.0658312098531022,0.006696655559833786,0.030851300449002306,-99999,0.02972206354475082,0.019911836773130576,0.025236209581788183,-0.004089524690003787,-0.0010000000000000141,-0.021999999999999957
2006-02-01,-99999,0.009708450945313807,0.003264039920541917,0.011871516719973885,-0.018143079913896853,-9.803921568615204e-4,0.003389830508474301,-0.016932983544001967,-0.001543695029589065,0.013087891040646893,-0.00446743016746165,0.0024999999999999467,-0.0010688975563851733,0.01178249146836663,-0.011240617254279939,-0.0070470750299612694,-99999,-0.01666269028788503,0.004815112690991441,-0.010945860012854358,0.003796388773991577,0.007999999999999972,0
2006-03-01,0.028563064925676063,0.020831687036039437,-2.3879538814930434e-4,0.012762982692137381,0.05553823233668487,0.005888125613338957,-0.009009009009009472,0.009161743299940017,0.004476037906347097,-0.008402478731225682,0.028898083090557414,-0.0024937655860348684,0.0011634217891891563,0.03560728911570088,0.12536440787433456,0.027405273617577386,-99999,0.12692155648752057,0.014804365346579473,0.07547180625090477,0.01168097602058249,-0.015,0.03199999999999996
2006-04-01,-99999,-0.002026175762176008,0.0225493465745763,-0.01826095618456358,-0.0600634857062855,0.020487804878049687,0.023863636363637086,-0.007296792805022823,0.005962343446487495,0.007202626840377091,-0.025716556341815133,0.008750000000000258,0.0037048824451739737,0.009779067301331601,-0.04243366888936406,-0.009116794879653778,-99999,-0.020038039162451837,0.026454102757950793,-0.013782302194895624,0.007541746241819469,0.009000000000000057,0.028000000000000042
2006-05-01,-99999,-0.002988169640084637,-2.1186820047336408e-4,0.021577958033504485,-0.04980310251016462,-0.016252390057358346,0.014428412874583962,0.016837606837606822,0.005745930124394283,0.02439793879482588,0.014020700131390562,0,-0.002532927720132583,0.00531551024467225,0.06896421123098939,4.986195523071224e-5,-99999,-0.024434731998045578,0.03573064506342294,4.3481197464600996e-4,-0.005240083003577922,-0.015,-0.03300000000000004
2006-06-01,0.01537327542532907,0.013895429040404528,-0.006955309882594629,0.008804497712303183,0.08440940058364954,0.01360544217687143,-0.006564551422319709,-0.010576896136280989,0.0021230552666264835,-0.011497792834411102,-6.647286775030015e-4,0.004956629491945197,0.0026244392925089954,0.0049229987854895185,-0.18340998080816628,0.023749532309169208,-99999,0.047948721177029974,-0.0043683386690539505,0.03355701234409891,-0.008363895018363543,-0.01700000000000003,-0.006999999999999958
2006-07-01,-99999,-0.0109523549323991,-0.0024987933621792857,0.008795609628255097,0.04197544534234643,0.0038350910834170637,0.01651982378854533,-0.051396774604612894,-0.003603254650924592,0.009450617925018223,-0.01655455967377706,0.006165228113439447,-2.691545624521341e-4,0.03203883730082979,0.1696147872719671,-0.013204964246651962,-99999,-0.010374553196814351,-0.015214941397119652,0.016134546860183896,-0.005188420685089068,0.01,-0.01700000000000003
2006-08-01,-99999,0.010689056681486342,0.007201295336279001,0.015776925499662475,-0.04522154552301372,0.0038204393505203438,0.0075839653304452526,0.07395853545681152,0.007929145638966295,0.03590534979423854,9.1162617445395e-4,-0.002450980392155633,-7.491005857291899e-4,0.010101641212045376,-0.05583109501903094,9.208467071215587e-4,-99999,0.08410508235277647,0.023574139392070315,0.04769130712104119,0.003663774066084091,0.007000000000000029,0.007000000000000029
2006-09-01,0.01167506033095389,0.01683055567418479,0.03333418005700617,0.01581600417965623,0.007573130404457951,0,0,0.01894318434511888,0.002537914653431672,-0.006654086801072601,0.030590009646601413,-0.0012285012285017105,1.0193702370431268e-5,0.018521569256594095,0.003552362422289068,0.007855594160643742,-99999,0.008054811698445796,0.01102442333094622,-0.0021654485936392076,0.008385078787675582,-0.015,0.038999999999999986
2006-10-01,-99999,0.0011877364673857915,0.010274698415677186,-0.037518083541525415,0.01770265506524593,0.0076117982873444845,-0.0021505376344086446,0.03655459319375298,0.0030038157277474387,0.004499100179964133,-0.032886859510415034,0.004920049200491716,0.003789391681704002,0.022282326805942,0.04496011750117357,0.0045097661413653345,-99999,0.018409589833192186,-0.006863915034603374,-0.0068148141674740925,0.0014520039112855265,-0.008000000000000042,-0.022999999999999972
2006-11-01,-99999,0.01697088610750419,0.002588714958383198,0.0674595548749306,-0.0051274626723895045,0.0037771482530728484,0.0193965517241379,-0.01225080597407735,0.0026823049061459603,-0.0023887727679904325,0.01344682314504353,0.011015911872705342,0.0038459573303437633,-9.196819251330313e-4,-0.009266391185736578,0.03900895325982123,-99999,0.037177710129267405,0.029442655069011003,0.036290482281917,-6.369321540337092e-4,-0.011000000000000015,0.005999999999999943
2006-12-01,0.017576942700965548,0.0032371931765073914,0.014231917038198594,-0.00540930517509064,0.01277596915512702,0.0028222013170235982,0.008456659619449747,-0.033744537994244705,0.010347849054350489,0.021650204529581885,0.03375517198752176,-0.00726392251816077,0.009599884944303971,0.008406807477587375,0.046279165914375975,-0.02719060860838496,-99999,-0.026939652101343192,0.03362984754206777,0.008893838856919078,-0.002019835348490484,0.011000000000000015,-0.005
2007-01-01,-99999,0.0037176555981954795,-0.01907525504692542,-0.002831888221881851,4.8211049222057767e-4,-0.011257035647273872,0.002096436058700357,0.010919468916738895,-0.001684477878129531,-0.00146484375,-0.02929294113509273,0.006097560975610206,-0.008351721041486182,0.003354890848872305,-0.05666105760194007,0.006584961262406264,-99999,0.04531581824039321,-0.018973769438469734,0.006600611820508195,-0.0011868929231930725,-0.01,0.0030000000000000426
2007-02-01,-99999,-0.004722324577781656,-0.0011827225177286627,-1.2307239095954436e-5,-0.004741293114457812,0.005692599620486183,0.006276150627615218,0.017702494442398686,0.0030170907922124623,0.01418092909535451,0.018316779068194622,0.008484848484848762,0.005685509508706721,0.036916240681540424,0.028796565621983294,-0.006150098996015929,0.05622489959839361,0.15928000025013955,0.0036423282165194415,0.10308619586005219,0.0012891728063713082,0.037000000000000026,-0.02
2007-03-01,0.01641209047178016,-0.0034430378704720654,0.006846634768896909,0.003768443608861638,0.009423045829676457,-9.433962264139284e-4,0.004158004158004491,-0.01869446938529362,0.0046045769133093994,0.015043394406943023,0.032784202099270576,0.012019230769230393,0.005074694639780164,-0.045222839863897524,-0.08450218777627572,-0.001267649981449681,-0.04435994930291509,-0.17999280693890385,0.025997074905389495,-0.10281967186632368,0.008475288723245988,-0.013000000000000043,0.03
2007-04-01,-99999,0.009417243752396054,0.001482421693623559,-1.97594094703879e-4,0.015172914018454442,-0.002832861189798086,-0.0082815734989653,0.020115805861306013,-0.0014502854552307376,-0.014535436063081941,1.9292781743507348e-4,0.0011876484560575662,-0.004054677636261217,0.03877270080397244,0.0811604193987654,-0.02713707345212546,0.03315649867374004,0.1166557814844269,0.01249071383465683,0.08112387546176292,0.005623281571896843,-9.999999999999432e-4,0.025
2007-05-01,-99999,0.0013811265433456565,-0.0010835719938130373,0.004338295237527934,0.015382976284786354,0.012310606060607743,0.015657620041753084,0.009625296188704002,0.0078112226049724676,0.029114046081172296,-9.116377330761205e-4,-0.01542111506524324,0.0019983910601544252,0.015073928342216325,0.01600700671272781,0.030416846206098747,-0.015404364569961526,-0.012026726882321426,0.008989281672965088,0.001925342971163868,-0.0054874329432332836,0.003999999999999986,-0.028999999999999984
