date,rti_val_us.sa,rti_val_jp.sa,rti_val_de.sa,rti_val_uk.sa,rti_val_fr.sa,rti_val_it.sa,rti_val_ca.sa,rti_vol_us.sa,rti_vol_jp.sa,rti_vol_de.sa,rti_vol_uk.sa,rti_vol_fr.sa,rti_vol_it.sa,rti_vol_br.sa,rti_vol_ca.sa,rti_vol_oecd.sa,constr_us.sa,constr_oecd.sa,x_servs_oecd.sa,fdi_world.sa,fdi_oecd.sa,cci_us.sa,cci_cn.sa,cci_de.sa,cci_jp.sa,cci_uk.sa,cci_oecd.sa,bci_us.sa,bci_cn.sa,bci_de.sa,bci_jp.sa,bci_uk.sa,bci_nl.sa,bci_oecd.sa,manuf_orders_us.sa,manuf_orders_de.sa,manuf_orders_uk.sa,manuf_orders_nl.sa,x_servs_de.sa,x_servs_fr.sa,x_servs_ie.sa,x_servs_nl.sa,x_servs_uk.sa,mar_freight_de.sa,mar_freight_nl.sa,ipi_eu27.sa,is_fr.sa,tourists_de.sa,tourists_es.sa,tourists_fr.sa,tourists_it.sa,tourists_uk.sa,x_servs_us.sa,manuf_orders_us_2.sa,x_servs_cn.sa,x_servs_sg.sa,x_cn_2.sa,constr_cn,freight_mar_cn.sa,ipi_cn,rti_cn,pmi_manuf_cn.sa,export_orders_cn.sa,pmi_nm_cn2.sa,x_hk.sa,x_servs_jp.sa,ind_orders_ez.sa,p_manuf.sa,tourists_mx.sa,bci_servs_eu.sa,container_index.sa,is_jp.sa,is_uk.sa,is_br.sa,container_sg.sa,air_freight_total_lhr.sa,air_freight_intl_lhr.sa,air_freight_hkg.sa,p_comm.sa,x_vol_world2.sa,tourists_us,tourists_neasia,tourists_seasia,tourists_world,container_hk.sa,transit_pa_canal.sa,transit_suez_canal.sa,air_freight_mem.sa,container_exports_la.sa,container_total_la.sa,x_servs_world.sa,x_world.sa,x_cn.sa,x_us.sa,x_de.sa,x_jp.sa,x_nl.sa,x_kr.sa,x_fr.sa,x_it.sa,x_uk.sa,x_in.sa,x_oecd.sa,x_briics.sa,ipi_us.sa,ipi_jp.sa,ipi_de.sa,ipi_kr.sa,ipi_it.sa,ipi_fr.sa,ipi_uk.sa,ipi_mx.sa,ipi_oecd.sa
2007-06-01,84.08360233929,95.7159526587765,88.1,80.1375161151698,84.5929505874511,98.1918173485543,79.0715741334277,96.1678256253872,98.5746165383898,95.4079506625552,89.9686520376175,84.49295892009,110.2,65.6503179719488,83.2117213839472,94.6081782362282,108.729610395033,111.428635642076,654640.5,NA,NA,100.034639197794,101.022830984319,101.079744760533,100.638441494176,100.7164991414,100.696752303493,99.9338571313525,102.341545634067,102.046815593337,101.17310323372,101.223892999993,101.285522520369,100.802347128074,7,16.5,7.8,8.5,13086.1279078265,NA,14656.7480925553,20619.0604731687,60579.3755250556,76187.0234726411,123515.30347144,104.1,86.8,2047734.5720764,3729935.08791081,3259308.82648015,3663741,3905393602,1669486.00745579,40050,439022,30455.3123526474,17781,102259390.012884,5081.9400000000005,32172.4285271165,19.4,15.9826999900954,54.5,55,60,225739.589130338,12740.286570908,112.23,107,1856.76325089925,19.3,77,NA,86,NA,2305.24974763707,109923.287477049,109909.489934367,287486.128673307,122,122.018602789973,14.1,10.2,15.5,4.4,2025.18857734994,1086.03234412315,68934.5792526623,724691326.814788,326273.894731546,709233.686359202,869788.414201095,3359777.75972179,102.458894351538,95.344,106.203997877028,56.6718415629477,44.8302970150308,31.3034138663965,45.7196522804988,42.1544463400578,37.3037169778136,12.2652363223286,732.727084927051,169.144612946702,107.784500758152,116.262949032709,97.5601604278074,75.163,129.189234230481,114.899042507979,104.561403508772,91.070213987068,101.888138019184
2007-07-01,84.4084168630549,93.8156359393232,88.3,80.0343790287924,85.6928589284226,98.2918090159153,79.0600931870151,96.3677294626315,96.7171504529106,95.5079589965831,90.4911180773249,85.3928839263395,110,66.0684728634898,83.2700173916423,94.4895933198418,107.530026368212,111.283678907889,NA,NA,NA,100.011868487872,101.053046400389,101.011641404339,100.467968357465,100.719720761338,100.663673804483,99.8127437152979,101.762798298194,101.978826982487,101.106256161662,100.99532840554,101.257432777569,100.72640600336,4,15.3,-6.1,6.2,13338.3521900786,NA,NA,NA,NA,NA,NA,104.5,86.4,2009999.75528318,3664616.7755629,3275445.31035331,3531370.51533932,1726956.49659972,40485,440705,NA,NA,102398445.109095,3628.619999999999,32374.7427514542,18,16.4,53.3,53.5,59.4,224846.985797479,12238.1387049667,105.42,109,1806.79519904172,19.3,76.9,NA,86.3,NA,2339.79511445671,108984.540338378,108980.095167579,339700.137262316,125,NA,14.2,10.8,11.4,6,1998.15624158892,1111.19964737458,72140.3062777231,721401993.843702,317436.310304935,681941.069119588,NA,NA,102.670561372484,95.773,109.289573715417,57.6972460655406,45.9386431626405,30.2868157797965,46.5588350108309,42,474293475801304,36.9017867961784,12.6754903779249,744.626795083991,172.043885960729,107.882538710006,116.371707637978,98.3622994652406,76.018,128.689275893675,115.039041341322,104.06015037594,90.6414363775414,102.015573534004
2007-08-01,84.7063536822772,95.8159693282214,88.4,80.1375161151698,84.8929255895342,98.5917840179985,79.7351728360808,96.6780751429563,98.272789054586,95.5079589965831,90.7001044932079,84.7929339221731,110.3,66.5911664779162,84.4429330664672,94.9913826085567,108.142677057691,111.831324805182,NA,NA,NA,99.7861438685658,101.052690170583,100.815971540534,100.346177333853,100.741443013454,100.530151303033,99.6379566444662,101.827577066822,101.862826505624,101.038982080196,100.912389937701,101.211989525251,100.620007138529,1,15.6,1.1,5.4,13552.3998241624,NA,NA,NA,NA,NA,NA,105.2,87,2025497.24963798,3724560.8709838,3336843.47337982,3548778.01161457,1679314.02788252,41635,435946,NA,NA,103907347.827039,3409.630000000001,32597.1382811042,17.5,17.1,54,55.2,61.7,226679.504785665,11953.5296293496,105.57,108,1878.38313142998,20,77.4,NA,87,NA,2349.28227400771,111231.681527127,111222.230620486,327944.39470095,121,NA,20,10.8,8.8,7.7,1945.63807371966,1118.02800042013,68395.1356569855,717133534.656883,309965.418194695,656161.614583707,NA,NA,103.719937469753,97.552,110.842280568217,60.6085411970713,45.9354179734078,31.7408478756228,46.921527753568,41.9430353938423,37.3673872371121,12.6954277947991,752.037346038149,173.142434742094,107.596307302834,119.308189980244,98.4625668449198,78.577,134.188817598533,115.72903559137,105.563909774436,90.8498885980165,102.794295416193
2007-09-01,85.4936675747753,96.216036006001,88.9,80.550064460679,84.7929339221732,98.5917840179985,78.8534361515868,97.1649201742078,98.6831138523088,95.7079756646387,90.8045977011494,84.3929672527289,109.8,67.5320149838836,83.3003313156437,95.2186621086916,108.568411050121,112.155963084664,685032.1,NA,NA,99.5348745125893,100.974987686612,100.616016353085,100.182201241667,100.720739822689,100.355900046409,99.4860597538571,102.122182675742,101.723679942454,100.988389818411,101.008604984554,101.175129311447,100.526121086309,2,12.9,7.3,5.5,13105.0871113551,NA,15216.2217794028,20932.0760575068,62104.5675195044,75395.1481710307,129323.165531078,104.5,86.9,2018811.28480548,3698588.55474755,3337368.6890624,3632824.77881401,1807685.66302245,41554,438789,32492.0442003662,19178.857473364,106639275.994077,4056.279999999999,33250.4534216393,18.9,17.010498046875,56.1,55.1,61.9,227868.323279706,12611.8180782858,105.23,109,1736.83965566037,17.5,78.3,NA,87.3,NA,2400.82036900822,113096.826902475,113079.599958397,369837.705401991,128,124.129865857469,18.8,12.9,14,5.9,2045.40218774751,1114.46898036731,72290.2828819901,712980681.378833,324257.027590633,700191.705882107,917181.611049487,3542610.56678668,106.31953911402,98.065,114.796619664167,61.7108251522144,47.212659918424,29.9061070112938,48.7597151795198,42.6971115167361,37.5994349843778,12.5900349279306,765.741619246878,175.795893891666,108.102459020095,117.459293690669,99.6657754010695,78.018,130.08915923673,112.579061841151,104.360902255639,89.9340791703667,102.42354754878
2007-10-01,85.5385482700964,96.5160860143357,89.1,80.550064460679,86.0928255978668,99.0917423548038,78.773069526698,96.9171093041419,98.6872045136357,95.6079673306109,90.4911180773249,85.2928922589784,109.5,67.5320149838836,83.486878540268,95.1531367482892,107.389605898395,111.93160201862,NA,NA,NA,99.2448111844326,100.860004709239,100.469564601195,99.9061338351383,100.639141409264,100.141573653377,99.3769817304324,102.01616241017,101.59695714494,100.965748336729,101.058815122257,101.207010848191,100.456102438891,-8,11.1,7.7,5.5,13226.2613754315,NA,NA,NA,NA,NA,NA,105.4,87.4,2083861.92222176,3722345.3016797,3331723.380833,3633030.41697547,1752465.78774078,43566,445613,NA,NA,105012490.89741,3004.4400000000023,32818.3708152938,17.9,18.1,53.2,53.6,61.4,229146.094905833,12889.1195269704,109.29,111,1800.72139346648,16.3,79.2,NA,87.3,NA,2362.77760086099,107657.405063251,107581.979564768,374741.027385347,135,NA,22,9.4,11.3,6.3,2036.88062072505,1114.84968942544,72113.234226281,706389250.181705,323841.718972453,678127.679875972,NA,NA,105.306386931619,99.509,116.729785517843,63.1462185441394,49.0677974557288,32.7931727950018,48.7105014517752,44.2756768579001,37.5181306011363,14.5231001830463,784.150035736869,182.818078302008,107.740359047166,119.634465796052,99.6657754010695,80.839,128.089325889509,115.179040174665,104.260651629073,89.424678197254,103.028017218982
2007-11-01,86.3542612466395,96.9161526921154,88.8,81.1688869789428,86.5927839346721,100.191650695775,80.2724811281944,97.0784026195716,99.2993367747084,94.5078756563047,91.0135841170324,85.0929089242563,109.6,68.9955571042774,84.8276867172546,95.37246250233,105.064515000362,110.399446256211,NA,NA,NA,98.9633155963365,100.760907844407,100.296217228929,99.5257797011719,100.458852995033,99.8953394457935,99.2789139784025,102.140409458896,101.51678592963,100.94953269127,101.038052243309,101.238637012353,100.399822312278,-17,10.1,11.4,6.5,12926.5169013858,NA,NA,NA,NA,NA,NA,104.7,87,2077512.0980226,3764911.33175359,3329771.96285375,3742474.08541162,1788297.75613541,44134,460314,NA,NA,111248760.716492,2680.239999999998,34131.0478358638,17.3,18.8,55.4,53.8,60.6,234668.705092089,11964.8005494732,109.59,113,1745.10423864645,14.1,80.4,NA,87.6,NA,2382.27890220971,111985.038283096,111909.56226965,338216.265331249,146,NA,21.2,12.6,8.9,6.1,2042.46551867671,1073.19076557741,74173.5817393827,700555205.403272,338934.001174743,718104.438973019,NA,NA,112.087954615016,100.798,120.805904609714,65.0139690605468,52.4496944422854,34.34529612596,48.9473288790444,45.9018191543101,40.399438707084,13.7504410884862,815.850506602674,191.471070761699,108.335483900633,117.894328111746,99.5655080213904,81.094,126.789434213815,113.71905234123,105.062656641604,88.556879551575,102.832340856376
2007-12-01,85.5317020623356,96.9161526921154,88.8,80.9626128061882,86.39280059995,100.391634030497,81.8017431903637,95.8758420757577,99.0962706463347,94.7078923243604,90.282131661442,84.9929172568952,108.9,69.622789441589,86.208136179474,94.6891916042286,103.331389095525,110.014124519922,727478,NA,NA,98.7976949734316,100.662963745756,100.143123744908,99.1882692750403,100.286837701319,99.6954379240309,99.1963887818906,102.045162040381,101.458862346293,100.908065515532,101.000680451109,101.22769663356,100.313526463814,-14,10.3,7.1,5.8,13274.0827127247,NA,15031.1785753634,21482.1189165777,61574.3417595475,78922.6343418712,132003.931781634,105.9,87.4,2070791.21849217,3712884.44428429,3327436.4965439,3569873.67523457,1878291.91443688,43901,465452,32147.6150493512,20213.7924906686,105997227.024503,6578,1500000000015,32207.3362288397,17.4,20.2,55.3,54.3,60.2,233138.881227827,11636.9609682122,106.21,112,1792.02093408096,12.7,81.6,NA,87.8,NA,2481.07505191382,114012.096474057,113931.192178322,343102.6028069,146,126.339810506289,17.1,12,9.2,5.7,2065.74262265571,1096.08257325627,74671.9064367853,693226673.529014,320156.902481266,690615.760375871,965680.103669242,3773269.76422606,106.64702548837,101.598,121.403830111793,64.3198036574142,51.156624476535,33.0124213309604,49.9057020933684,43.9718656414066,38.2732182121652,14.7644960814192,802.512608874514,188.664590106821,108.461504544273,118.764396953899,100.568181818182,81.095,128.489292558953,113.829051424571,104.962406015038,87.7605275454164,103.37292884179
2008-01-01,85.6823186330743,96.5160860143357,90.1,81.5814353244521,87.7926839430048,100.291642363136,82.5089694893849,95.714678120106,98.8894323917374,95.7079756646387,90.9090909090909,85.3928839263395,108.5,70.2500217789006,86.7258047278062,95.0430583748612,103.060145573536,110.934812960031,NA,NA,NA,98.6384984168405,100.377743851199,99.9834350500674,98.9170558018453,100.093191850418,99.4893154568911,99.1843476139215,101.932875839151,101.409815273878,100.815732665857,100.969955570235,101.202027659887,100.23275751867,-12,8.1,14.1,4.3,13881.2037342047,13207.9513109365,NA,NA,NA,NA,NA,107.2,88.5,2118456.3088207,3733593.76101343,3324713.09473788,3676718.95163088,1823694.87841867,43528,465429,NA,NA,113789562.573155,NA,34286.3279226743,NA,21.2,53,49,60.2,244336.207030903,11926.4243959399,109.62,114,1825.7789628068,11.9,81.5,104.4,87.7,NA,2493.98293478102,116634.722324768,116567.106989177,332641.089114667,154,NA,22.5,11,7.7,5.9,2082.50395715457,1105.3594984112,74437.3676628405,693099528.982796,310549.306383936,668988.684652327,NA,NA,114.695839669669,104.441,124.71077792507,67.16434718654,53.5802725342213,33.7643322977965,53.9142600142859,47.8233288690375,38.6548798295106,14.8173720947982,838.531183827359,202.630815512829,108.033192004865,119.614475998854,101.97192513369,82.798,131.189067577702,115.309039091341,105.664160401003,89.9546739462274,104.046834251334
2008-02-01,84.933292791387,95.5159193198867,91,82.8190803609798,87.8926756103658,100.691609032581,81.5767166406751,94.6491052933944,98.0656255850992,96.6080506708892,92.7899686520376,85.2928922589784,108.7,69.1000958271626,85.9866113502327,94.7653471679128,101.782104986937,111.40607759454,NA,NA,NA,98.2553626234583,100.05085273809,99.8523562605688,98.6545537252518,99.8006757748924,99.1955301811414,99.0946685607675,102.66905690226,101.40351676516,100.694450397163,100.753360468605,101.145408653548,100.124114693178,-10,9,0.6,4.6,13884.2514301496,13016.6327078438,NA,NA,NA,NA,NA,107.2,88.1,2174513.32751741,3734395.36303229,3321597.86700874,3599201.8017593,1943188.89602839,43292,460036,NA,NA,116045122.428745,NA,36063.6656283072,15.4,19.1,53.4,51.3,59.3,233997.361214106,11964.886916833,110.4,116,1790.76715256933,11,82.8,105.3,88.3,NA,2483.1495723809,117677.704685737,117632.635966949,303389.623923832,161,NA,27.2,9.3,11.3,9.5,2091.64172695622,1098.4190909073,76858.5862623851,694882686.785886,333508.221032378,722241.14403302,NA,NA,115.241188854288,107.512,124.020019765548,66.3259409752398,53.940506769313,34.0465838797069,54.5604329881935,47.2624853018914,40.1129114240202,15.5171605262903,847.902092460496,201.656815078556,107.346236627652,119.818770577845,101.470588235294,82.514,130.389134238813,116.499029174757,105.46365914787,90.3338543080481,103.906181552185
2008-03-01,85.0296468265397,96.3160526754459,89.5,81.9939836699613,87.2927256061995,99.7916840263311,81.5836052085227,94.4186490474774,98.3820762772686,94.8079006583882,91.2225705329154,84.1929839180068,107.2,70.772715393327,86.1824859360881,94.2510180812643,102.022413143312,109.715985794228,753954.5,NA,NA,97.7934538076441,99.8681050466133,99.76826614705,98.3457063187022,99.3793782871755,98.8519099942225,99.0712042874059,103.953013833352,101.386416590273,100.570292192139,100.558698813919,101.048257541196,100.045842544613,-5,10.6,4.5,5,13315.9481332934,13271.1039555232,15452.7662065881,22515.9103533114,56377.0532512118,77960.8683987181,134424.821765185,106,88.2,2085147.32768991,3690158.35207847,3318086.92336401,3645642.97994658,1771194.58008358,44155,457387,36783.7006840587,22619.0302197802,115940422.654933,4651.83,36533.6465253303,17.8,21.5,58.4,59.1,58.9,236836.882296948,11039.2551369001,106.43,119,1832.0355942289,9.8,83,106.7,88,NA,2519.51460622811,115387.744356113,115306.145558478,315442.802816637,173,127.596948517339,19.7,9.9,5.8,9.4,2023.91200836152,1103.14167282189,75095.4369430756,690998968.474969,298639.285715611,664539.99866217,1007243.57946352,4033086.49764769,116.729035616566,105.976,129.519658544272,70.5291043294053,55.5515197134277,35.5490217502579,54.8061357731244,49.1706543598501,40.4811754135679,15.3784206308178,870.501992846536,204.185423354447,107.011232571065,118.695150393398,100.969251336898,82.856,130.98908424298,114.379046841276,103.258145363409,90.0427708689831,102.803624557506
2008-04-01,85.4307838886756,95.7159526587765,89.7,81.5814353244521,87.5927006082826,100.691609032581,82.4653418930167,94.6450351260726,97.8690722482377,95.0079173264439,90.282131661442,84.49295892009,108.1,71.5044864535238,86.6861634425736,94.421961303351,101.671315379364,108.410619449837,NA,NA,NA,97.2727880550296,99.7766485615272,99.6422673296465,97.9324222734668,98.7763010236604,98.443774924147,99.1354644324244,103.919334817756,101.299487080855,100.45906500947,100.201433493268,100.951735731944,99.960140745884,3,5.2,-11.3,3.2,13596.0905424914,13062.8813993863,NA,NA,NA,NA,NA,106.5,88.1,2123429.04103683,3705902.92844513,3314176.37381078,3591148.85984851,1807815.72012826,44549,465144,NA,NA,117638777.105094,2253.5299999999997,35892.510543645,15.7,22,59.2,58.9,58.4,245987.767371655,11694.6908641509,110.59,120,1914.68506421735,7.8,83.1,104.9,88.7,NA,2555.73214152149,121878.685895665,121853.121906529,296659.970377763,182,NA,20,2.9,5.2,-0.4,2077.51674336666,1132.12054906148,74785.186561586,692629579.219781,288223.866332913,609197.873305981,NA,NA,118.578494625582,110.383,131.25291269997,66.2473205544507,57.1721033780983,36.7733088416598,56.2506634587144,50.3455436199147,40.9258563269746,18.8734676574111,890.597108082383,210.716413361457,105.812016579088,118.082266656427,101.370320855615,83.493,131.289059245063,116.129032258064,103.959899749373,90.2476117620146,103.372404975707
2008-05-01,85.7302420874003,96.0160026671112,89.9,84.7786850021487,88.29264227981,101.291559036747,82.6788874962926,94.4180736256522,97.3793130498085,94.8079006583882,93.312434691745,85.2928922589784,107.6,72.1317187908354,86.4739659745635,94.4416607688104,101.658829418544,108.008643580663,NA,NA,NA,96.8989611815637,99.7835204978716,99.3793170526238,97.5015838120669,98.1551900667021,98.0635057191646,99.2730794636636,102.074656793933,101.170969640349,100.354761468372,99.9250874106763,100.907235458307,99.8856183780662,-8,7.4,-13.1,3.4,13978.949085746,13266.2938518126,NA,NA,NA,NA,NA,104.2,88.1,2105312.31519607,3749301.96498723,3351786.2525986,3622379.41864022,1791024.89542813,45828,467204,NA,NA,123209902.343476,3659.5,35988.9142590041,16,21.6,53.3,53.4,57.4,238612.124195422,12739.3088356655,104.29,120,1979.93049474026,9.2,82.4,104.7,89,NA,2558.73959430526,121274.942723877,121244.124584814,337300.961282934,197,NA,22.5,3.9,8.7,8.1,1996.57214511287,1138.73746425506,76042.7068006625,675575795.122027,302757.356346678,669185.839565544,NA,NA,124.058777849206,110.828,126.123217317487,67.3884215295079,57.684323712507,39.1106415032611,53.691765704584,47.9718590831918,41.963711018061,18.7315875977387,884.446996044467,223.402070203349,105.231080132724,118.593003103903,99.0641711229946,82.546,127.089409215899,111.25907284106,103.458646616541,89.0992710907792,101.815757755212
2008-06-01,86.0953731679791,96.0160026671112,89.6,82.6128061882252,88.3926339471711,101.391550704108,83.5812898843295,93.8369610561562,96.9858612799103,94.2078506542212,89.9686520376175,84.8929255895342,107.1,72.340796236606,86.4576430924089,93.6281942241288,100.133399085851,107.468844408819,784784.1,NA,NA,96.7814031001981,99.806578444187,99.0894293073494,97.1353932075688,97.5757869826667,97.794439067377,99.3695405331988,100.006660645478,100.94394538912,100.243854159499,99.8098075266475,100.897693149112,99.8003310891691,-5,3.2,-3,1.7,13620.0622630706,13058.8706017141,15318.0654062967,22385.5882638427,54669.3877027803,80286.3653182016,136049.808624212,104.2,87.7,2097640.74736751,3619918.62465249,3214585.84623075,3377771.41198121,1599319.18391048,45824,470889,37716.5406048198,22788,120213548.696756,4725.8099999999995,36747.71392944,16,23,52,50.2,57.4,223922.285180701,12386.01473452,103.72,121,1985.55053264263,7.3,82.7,103.9,88.7,NA,2512.69340057696,119112.413977671,119109.588823379,351971.245608188,210,128.02303364665,23.4,-0.2,4.4,1.8,2114.95894662338,1107.04170846014,77692.9725587663,675748863.042157,288833.356709718,625374.186509181,1045724.2028649,4328775.70064755,120.421290261502,115.784,130.862773127916,66.1562305035839,57.1069031923561,36.4115917578116,54.4660765869195,48.8554477446115,43.2805999567514,19.3546734973067,894.126816978388,221.074745809865,104.528261328125,115.324289840057,100.066844919786,81.776,128.689275893675,110.649077924351,102.055137844612,89.7612040683654,101.161540201037
2008-07-01,85.6321131094947,95.9159859976663,89.8,82.5096691018479,88.0926589450879,101.59153403883,83.5904746414596,92.6702457942484,96.6895020137765,94.2078506542212,89.7596656217346,84.3929672527289,106.7,72.758951128147,86.1521720120867,93.0754088494862,99.4142450141558,106.847104463101,NA,NA,NA,96.9815884797729,99.7923453738047,98.8394052759071,96.8596933656058,97.2025173568062,97.7379348003951,99.2825830537041,98.2482924239476,100.637272463002,100.112666314266,99.5541751665675,100.83203014989,99.6112775372057,-14,-1.1,-7.9,1.3,14109.5950300981,12861.4948165259,NA,NA,NA,NA,NA,103,88,2034210.32313021,3668133.74211957,3029193.1021993,3486132.52018511,1729903.70060104,45222,466399,NA,NA,127102748.782132,3412.8199999999997,36071.4615856175,14.7,23.3,48.4,46.7,55.7,249450.389117876,13242.718076067,105.85,123,1964.9288888777,4.4,82,103.7,88.8,NA,2598.89703411836,121721.149074793,121738.160341254,315154.25785011,212,NA,17.9,-0.3,8.3,0.6,2154.24700661094,1134.94566875436,76848.3959903181,661415856.536511,309801.75529741,662056.969575374,NA,NA,126.996568646211,118.309,129.490031515484,68.1760002441602,59.2576185256234,40.3088397064021,56.6328514661551,49.9452658262538,43.6155578206372,18.950792364222,917.239412462052,227.920668579535,103.30766419489,115.119995261067,98.4625668449198,81.324,124.38963419715,111.499070841076,102.355889724311,88.7388481814942,100.291695393571
2008-08-01,85.1062229281611,95.9159859976663,90.9,82.9222174473571,88.5926172818932,100.291642363136,82.9796882923049,92.2384271789472,96,397975877051607,95.1079256604717,89.9686520376175,85.2928922589784,106.3,73.2816447425734,85.900333258844,92.929939505313,98.532773451803,106.065076577841,NA,NA,NA,97.2352037086784,99.6305932247145,98.7211924818951,96.6884798426236,97.2075211050782,97.8207244445563,98.8717247934794,97.2483707106515,100.237605064798,99.961346241956,99.1354845130245,100.642299250245,99.22514343518,-13,-3.1,-16.6,0.7,13874.6058425315,12824.7569668198,NA,NA,NA,NA,NA,102.9,88.6,2027315.05308625,3635137.08789073,2932063.84948329,3479766.68893767,1712883.08373354,44833,454820,NA,NA,129988117.12911,2968.3100000000013,36305.2364062398,12.8,23.2,48.4,48.4,52.9,234372.713319311,12965.2382752092,102.96,119,1861.79769310251,0.3,82.4,102.6,89.5,NA,2554.65672640422,119991.094249322,119986.813476252,320134.929689529,186,NA,19.4,-7.1,-0.2,-0.7,2086.90219413135,1111.70193567438,80228.0374737775,672422403.258916,322837.063293173,694238.472618205,NA,NA,129.429581939104,116.219,124.288639760837,67.2505710029789,56.9739910313901,38.7309817600826,52.6751868460389,45.9780269058296,40.7454948041404,18.4532227573751,874.242326703201,230.066586608667,102.0375061674,111.034103681259,100.568181818182,81.631,121.389884176319,109.799085007625,102.355889724311,88.7515728068924,99.1106042134953
2008-09-01,83.3510581088788,96.3160526754459,92,82.9222174473571,89.0925756186984,100.491625697859,83.5606241807866,90.2589935890574,96.8000529401466,96.6080506708892,89.9686520376175,85.5928672610616,106.7,74.2224932485408,86.2920824305549,92.3007763164925,98.4588826538172,105.224730983959,763237.4,NA,NA,97.3101607402747,99.3111096243864,98.6758922940286,96.6047286504453,97.3190772558402,97.8288957759611,98.0432236344247,96.0910320443545,99.692674429362,99.7799625801178,98.6112094589788,100.236713688283,98.5481173548263,-30,-8.6,-24.9,-4.3,13842.4971791509,13030.9175810242,15431.9173597608,22641.2726334515,55111.9527666296,78962.6026794309,133692.712783633,101.5,88.3,2039482.52043477,3590507.57107403,2981674.46579463,3409418.80541109,1634675.87923287,44358,431930,36416.4212963096,22918.0218922607,125363996.328954,2594.619999999999,35563.6664011721,11.4,23.2,51.2,48.8,55,233232.688946486,12526.686696367,98.47,117,1955.52373251105,-0.1,81.7,103.1,90.1,NA,2581.72805863197,117835.280626886,117808.829064096,283655.654982897,168,129.955519354314,12.9,-5.2,-4.5,-2.8,2193.42268996177,1088.64391650284,78215.8867221205,673005439.037028,309108.18295919,649489.855008471,1042473.85848838,4313824.62343253,125.333845740748,107.172,117.952852950766,67.8548534213064,54.2033518095859,36.9622398708499,50.5941180306488,44.1235213563743,38.3886555482895,15.3463434880745,833.489236569625,219.661050540458,98.5149385123866,112.362018444697,98.1617647058824,80.614,119.59003416382,109.24908959092,100.350877192982,88.6628430154978,97.7283250992549
2008-10-01,80.0704567751784,95.8159693282214,90.5,82.4065320154706,87.8926756103658,98.5917840179985,82.0841744721156,87.458510350388,96.3943353402629,95.3079423285274,89.5506792058516,84.592950587451,105.3,73.4907221883439,86.0145934339263,90.8002436564169,97.9020460727791,104.741522468136,NA,NA,NA,96.9623065733581,98.7380242561637,98.5438100756975,96.4367377418565,97.3445009018441,97.5807388540228,97.1399359715039,93.4956526345719,98.9219179253494,99.5447317720442,98.1037138880362,99.6393184970138,97.7279347429496,-41,-15.9,-35,-7.8,14578.4833722462,12837.537997262,NA,NA,NA,NA,NA,99,88,2044658.31715833,3506393.48536529,2940391.14345467,3421036.08196915,1679335.61474845,44725,407700,NA,NA,125159264.485335,2059.3899999999994,35242.9937453916,8.2,22,44.6,41.4,53.1,251210.991268708,12832.1550055984,91.98,111,1854.72148529833,-5.5,82.2,102.7,90.1,NA,2479.99662456617,112479.568518936,112360.519742513,313648.98519312,137,NA,5.9,-3.5,1.2,-0.8,2103.01371668882,1085.73405140007,77996.3796048551,662720580.384758,311139.506285726,650334.772611815,NA,NA,125.321419014236,105.006,109.364223466267,66.3224524908113,48.3192474173256,35.3379961118467,44.2146361170428,39.6567149535407,34.5462089987213,13.9944122910792,762.216842890599,209.129473219027,97.8868059062857,109.706188917822,96.0561497326203,79.393,117.090242479793,107.229106424113,100.15037593985,87.6075689822207,96.1380142894449
2008-11-01,76.9234832744398,96.0160026671112,90.3,82.5096691018479,87.7926839430048,98.3918006832764,79.590512911281,85.5356163659807,97.3793130498085,96.1080090007501,89.2371995820272,85.4928755937005,106.4,72.758951128147,84.0441883738329,90.0312178476355,95.9006583679401,102.864418727236,NA,NA,NA,96.7093942085777,97.9067588051512,98.3483246284227,96.2367502401807,97.2895436058401,97.3511965750309,96.4258267831368,91.3377936452903,98.0372111102719,99.2443091337784,97.7694355533809,98.9575549754591,96.99466761107,-46,-29,-30.3,-14.5,14432.8276707662,13045.6240991258,NA,NA,NA,NA,NA,95.3,87.4,1978432.56833198,3432864.32651248,2912239.24462986,3408430.94219593,1562777.49646904,43298,376711,NA,NA,112992361.749246,2420.380000000001,34152.0341120669,5.4,20.8,38.8,29,51.2,225455.764487412,12209.7467346198,83.63,107,2005.84230219029,-9.5,78,101.8,90.1,NA,2365.67180687328,111248.135188136,111141.038385758,317360.359878277,116,NA,0.7,-6,-4.3,-3,1849.61208578745,1050.22971262425,75824.6511928554,655834112.164904,300091.14061794,643063.293753203,NA,NA,113.56996289532,97.819,95.6271466734512,57.5528500819471,42.5373362167663,28.6018669131311,41.1707161938685,34.9554764024933,30.295289985727,12.2644903072102,681.860381466885,186.523374131394,95.553896774576,102.249436784674,92.0454545454545,70.922,113.390550787434,100.819159840335,97.0426065162907,86.1755034686575,92.1704462251218
