y,in,out,date
NA,NA,0.03819353114049951,2002-03-01
NA,NA,0.04390948751509327,2002-06-01
NA,NA,0.040281929803874655,2002-09-01
NA,NA,0.016278636555491954,2002-12-01
NA,NA,0.05020251787826584,2003-03-01
NA,NA,0.020792355459615185,2003-06-01
NA,NA,0.017336407190889355,2003-09-01
NA,NA,0.0527592527124727,2003-12-01
NA,NA,0.05652657137875741,2004-03-01
NA,NA,0.02129960267219843,2004-06-01
NA,NA,0.0233508161333404,2004-09-01
NA,NA,0.04815460446213911,2004-12-01
NA,NA,0.029789255502315485,2005-03-01
0.006799904936641621,0.011277825825674367,NA,2005-06-01
0.018302332044505043,0.014882988293646779,NA,2005-09-01
0.034078840168536795,0.021848461500928597,NA,2005-12-01
0.05710859587193173,0.04441687506960029,NA,2006-03-01
0.04093320840215231,0.04374139190105388,NA,2006-06-01
0.040900085388258844,0.030739034927819923,NA,2006-09-01
0.015621849666565879,0.020777852856799173,NA,2006-12-01
0.026229878325897626,0.02727806762199549,NA,2007-03-01
0.039647997718033956,0.034826537460338286,NA,2007-06-01
0.054418125286962216,0.03991076141372629,NA,2007-09-01
0.06510995015988996,0.06462167457598347,NA,2007-12-01
0.06885718479100622,0.06116685743260253,NA,2008-03-01
0.07331585949677022,0.06185213046296564,NA,2008-06-01
-0.003453881247019397,-0.004931105852506685,NA,2008-09-01
-0.04547641890772136,-0.10238412136779286,NA,2008-12-01
-0.14859722514271057,-0.09318699036809443,NA,2009-03-01
0.023446356662497392,-0.0026960160594178897,NA,2009-06-01
0.11086574335517274,0.07877005268903046,NA,2009-09-01
0.07847589507843433,0.07186995388667826,NA,2009-12-01
0.036369229612709386,0.03013650914405956,NA,2010-03-01
0.0203976034170521,0.01753224976256687,NA,2010-06-01
0.03871669938350042,0.03213435694921801,NA,2010-09-01
0.07306781500542936,0.05949345864002088,NA,2010-12-01
0.07365005092612686,0.0664411743752026,NA,2011-03-01
0.0474503487904443,0.05012701719186331,NA,2011-06-01
0.013708449784962662,0.011977914721161345,NA,2011-09-01
-0.021185368279540095,-0.015298102695031311,NA,2011-12-01
0.010530765409898724,0.008769487168333513,NA,2012-03-01
-0.00939752202302968,-0.0032349014234017807,NA,2012-06-01
-0.005950662240135629,-0.006338521670630575,NA,2012-09-01
0.007196616372636688,0.014429011815911838,NA,2012-12-01
0.016879777636424453,0.016728502428287613,NA,2013-03-01
7.114144896316343e-4,-0.006965463013411159,NA,2013-06-01
-0.0017124970917948845,0.00476995702139949,NA,2013-09-01
0.022054579376351358,0.017208889751279294,NA,2013-12-01
-0.006273409301103983,0.006186809503742868,NA,2014-03-01
0.006632727706191721,0.004867265993741153,NA,2014-06-01
0.0018993955997967937,-0.0022309798242484934,NA,2014-09-01
-0.04256015869247709,-0.033702861843779505,NA,2014-12-01
-0.08861925519756442,-0.06682939689381653,NA,2015-03-01
-0.008118597365677105,-0.012260483320599976,NA,2015-06-01
-0.014078185573564217,-0.016532991960022888,NA,2015-09-01
-0.01786278736860525,-0.018662984207235982,NA,2015-12-01
-0.05418598857287804,-0.03370407521555374,NA,2016-03-01
0.052392426445827533,0.027893120175933865,NA,2016-06-01
0.0035293001257705736,0.01453965388848769,NA,2016-09-01
0.03771296766949628,0.019062251613901727,NA,2016-12-01
0.010810300215218449,0.028544930266086375,NA,2017-03-01
0.022030788673603086,0.015966660677790227,NA,2017-06-01
0.04560937728791048,0.035670003928235425,NA,2017-09-01
0.046681574496019174,0.036984860169729794,NA,2017-12-01
0.02239995536320394,0.039145036012013947,NA,2018-03-01
0.013194524874723168,0.004664258678001987,NA,2018-06-01
0.006564727500152356,0.003555578076896949,NA,2018-09-01
-0.011555481459600392,-0.00552832764806855,NA,2018-12-01
-0.022364335868829688,-0.008779363617610562,NA,2019-03-01
-0.0046154568426044484,-0.005925380417036937,NA,2019-06-01
NA,NA,5.653522649965922e-4,2019-09-01
NA,NA,0.007133784557726397,2019-12-01
NA,NA,0.011366077364902274,2020-03-01
NA,NA,0.013461800882099155,2020-06-01
