y,in,out,date
NA,NA,0.027494673847417647,2002-03-01
NA,NA,0.044488304160428684,2002-06-01
NA,NA,0.04079842095876274,2002-09-01
NA,NA,0.017097323229764247,2002-12-01
NA,NA,0.051678526568406456,2003-03-01
NA,NA,0.021648171506641924,2003-06-01
NA,NA,0.017406956594052843,2003-09-01
NA,NA,0.05230024625220095,2003-12-01
NA,NA,0.056892680242031236,2004-03-01
NA,NA,0.021395748027008485,2004-06-01
NA,NA,0.024452192673937327,2004-09-01
NA,NA,0.048862767909691254,2004-12-01
NA,NA,0.03065585015214381,2005-03-01
0.006799904936641621,0.010860864684348322,NA,2005-06-01
0.018302332044505043,0.016897647225321426,NA,2005-09-01
0.034078840168536795,0.022868533368553413,NA,2005-12-01
0.05710859587193173,0.04506384500654889,NA,2006-03-01
0.04093320840215231,0.03923409774249534,NA,2006-06-01
0.040900085388258844,0.03446990314803923,NA,2006-09-01
0.015621849666565879,0.017041001486677414,NA,2006-12-01
0.026229878325897626,0.028982330432233562,NA,2007-03-01
0.039647997718033956,0.03568413482503769,NA,2007-06-01
0.054418125286962216,0.04254997092481806,NA,2007-09-01
0.06510995015988996,0.06142989510992484,NA,2007-12-01
0.06885718479100622,0.06209016073070099,NA,2008-03-01
0.07331585949677022,0.0650916946661523,NA,2008-06-01
-0.003453881247019397,-0.01226464692194355,NA,2008-09-01
-0.04505710958443517,-0.08361668342028011,NA,2008-12-01
-0.14859722514271057,-0.1220608748463198,NA,2009-03-01
0.023446356662497392,0.015516633686725498,NA,2009-06-01
0.11086574335517274,0.07965278404527806,NA,2009-09-01
0.07847589507843433,0.06468654162904534,NA,2009-12-01
0.036369229612709386,0.029530362106698873,NA,2010-03-01
0.0203976034170521,0.01615579325314702,NA,2010-06-01
0.03871669938350042,0.03263454026467005,NA,2010-09-01
0.07306781500542936,0.06071810784360938,NA,2010-12-01
0.07365005092612686,0.06526760321679337,NA,2011-03-01
0.0474503487904443,0.04814453378875932,NA,2011-06-01
0.013708449784962662,0.013945435846933895,NA,2011-09-01
-0.021185368279540095,-0.016959373942880475,NA,2011-12-01
0.010530765409898724,0.011887284333154087,NA,2012-03-01
-0.00939752202302968,-0.004884673018599649,NA,2012-06-01
-0.005950662240135629,-0.0033983239018569797,NA,2012-09-01
0.007196616372636688,0.01358879579885937,NA,2012-12-01
0.016879777636424453,0.0183260701255974,NA,2013-03-01
7.114144896316343e-4,-0.003762730000628118,NA,2013-06-01
-0.0017124970917948845,0.0010870468875612514,NA,2013-09-01
0.022054579376351358,0.021330632156838437,NA,2013-12-01
-0.006273409301103983,0.0024969144225864912,NA,2014-03-01
0.006632727706191721,0.008780080523514103,NA,2014-06-01
0.0018993955997967937,-0.001284164244662673,NA,2014-09-01
-0.04256015869247709,-0.035153730633967324,NA,2014-12-01
-0.08861925519756442,-0.06995305839416743,NA,2015-03-01
-0.008118597365677105,-0.0049047427155905765,NA,2015-06-01
-0.014078185573564217,-0.017298337751227043,NA,2015-09-01
-0.01786278736860525,-0.01633379887133852,NA,2015-12-01
-0.05418598857287804,-0.040274324270677384,NA,2016-03-01
0.052392426445827533,0.04122194074842289,NA,2016-06-01
0.0035293001257705736,0.004523729200892798,NA,2016-09-01
0.03771296766949628,0.028131694243428235,NA,2016-12-01
0.010810300215218449,0.019578993068250047,NA,2017-03-01
0.022030788673603086,0.022259478437012557,NA,2017-06-01
0.04560937728791048,0.03608599334966159,NA,2017-09-01
0.046681574496019174,0.03858448585355831,NA,2017-12-01
0.02239995536320394,0.03265470203312485,NA,2018-03-01
0.013194524874723168,0.010989409475517707,NA,2018-06-01
0.006564727500152356,0.0031265795847137644,NA,2018-09-01
-0.011555481459600392,-0.008137129902745024,NA,2018-12-01
NA,NA,-0.018265595958952892,2019-03-01
NA,NA,1.151293795209965e-4,2019-06-01
NA,NA,0.008043944197780064,2019-09-01
NA,NA,0.012258388020925593,2019-12-01
