y,in,out,date
NA,NA,0.03419045161258476,2002-03-01
NA,NA,0.04445306684283146,2002-06-01
NA,NA,0.040382542713381556,2002-09-01
NA,NA,0.01695732001263789,2002-12-01
NA,NA,0.05172452652613513,2003-03-01
NA,NA,0.02171728969062161,2003-06-01
NA,NA,0.017474236763889768,2003-09-01
NA,NA,0.05159977072118331,2003-12-01
NA,NA,0.05652933495484201,2004-03-01
NA,NA,0.021863771377712806,2004-06-01
NA,NA,0.024549357658183953,2004-09-01
NA,NA,0.04844682705542726,2004-12-01
NA,NA,0.03062240925185717,2005-03-01
0.006799904936641621,0.010933738586833358,NA,2005-06-01
0.018302332044505043,0.01673853599597482,NA,2005-09-01
0.034078840168536795,0.022748973599479406,NA,2005-12-01
0.05710859587193173,0.04491618882909662,NA,2006-03-01
0.04093320840215231,0.03922037720031471,NA,2006-06-01
0.040900085388258844,0.034653154087251045,NA,2006-09-01
0.015621849666565879,0.017008370504647922,NA,2006-12-01
0.026229878325897626,0.029197116073581587,NA,2007-03-01
0.039647997718033956,0.03574766146741519,NA,2007-06-01
0.054418125286962216,0.042570493096644416,NA,2007-09-01
0.06510995015988996,0.06112833898518287,NA,2007-12-01
0.06885718479100622,0.0621778945917707,NA,2008-03-01
0.07331585949677022,0.06540819691812644,NA,2008-06-01
-0.003453881247019397,-0.01168871272426891,NA,2008-09-01
-0.0448200171830884,-0.08222353328296511,NA,2008-12-01
-0.14859722514271057,-0.12185005625850955,NA,2009-03-01
0.023446356662497392,0.015333483735454182,NA,2009-06-01
0.11086574335517274,0.07991435742452457,NA,2009-09-01
0.07847589507843433,0.06452174420282214,NA,2009-12-01
0.036369229612709386,0.02904015275601142,NA,2010-03-01
0.0203976034170521,0.01578705509607542,NA,2010-06-01
0.03871669938350042,0.03248847753352625,NA,2010-09-01
0.07306781500542936,0.060582968058575604,NA,2010-12-01
0.07365005092612686,0.06534349092510232,NA,2011-03-01
0.0474503487904443,0.04823749411948157,NA,2011-06-01
0.013708449784962662,0.013788035801807996,NA,2011-09-01
-0.021185368279540095,-0.017205063891748317,NA,2011-12-01
0.010530765409898724,0.011572946959900215,NA,2012-03-01
-0.00939752202302968,-0.004958621656666766,NA,2012-06-01
-0.005950662240135629,-0.003406056017429753,NA,2012-09-01
0.007196616372636688,0.013489600203784882,NA,2012-12-01
0.016879777636424453,0.01832041535840259,NA,2013-03-01
7.114144896316343e-4,-0.0038276908974868226,NA,2013-06-01
-0.0017124970917948845,9.146848921328665e-4,NA,2013-09-01
0.022054579376351358,0.021166764581420236,NA,2013-12-01
-0.006273409301103983,0.002357375230537395,NA,2014-03-01
0.006632727706191721,0.008642425304908948,NA,2014-06-01
0.0018993955997967937,-0.0014697427828611782,NA,2014-09-01
-0.04256015869247709,-0.03542689916971571,NA,2014-12-01
-0.08861925519756442,-0.0704605867963068,NA,2015-03-01
-0.008118597365677105,-0.005150087716739044,NA,2015-06-01
-0.014078185573564217,-0.01744916544359772,NA,2015-09-01
-0.01786278736860525,-0.016543206117096403,NA,2015-12-01
-0.05418598857287804,-0.04049800585036743,NA,2016-03-01
0.052392426445827533,0.041006863341169236,NA,2016-06-01
0.0035293001257705736,0.004646909730431499,NA,2016-09-01
0.03771296766949628,0.02793429520290998,NA,2016-12-01
0.010810300215218449,0.019347359271451377,NA,2017-03-01
0.022030788673603086,0.022183655083198632,NA,2017-06-01
0.04560937728791048,0.03600848726946906,NA,2017-09-01
0.046681574496019174,0.03896784004637911,NA,2017-12-01
0.02239995536320394,0.03273484142696663,NA,2018-03-01
0.013194524874723168,0.010939339894191923,NA,2018-06-01
0.006564727500152356,0.0023326298413188454,NA,2018-09-01
NA,NA,0.012770493437277423,2018-12-01
NA,NA,0.01424060034703798,2019-03-01
NA,NA,0.01503187431540292,2019-06-01
NA,NA,0.016023790690185797,2019-09-01
