y,in,out,date
NA,NA,0.03514610853369815,2002-03-01
NA,NA,0.04401435938941704,2002-06-01
NA,NA,0.04046406341621874,2002-09-01
NA,NA,0.01650281811595657,2002-12-01
NA,NA,0.050644640596198116,2003-03-01
NA,NA,0.02091096586784757,2003-06-01
NA,NA,0.017233046589188814,2003-09-01
NA,NA,0.052588201841180564,2003-12-01
NA,NA,0.056605587919758886,2004-03-01
NA,NA,0.021191427778403927,2004-06-01
NA,NA,0.023658376586979064,2004-09-01
NA,NA,0.04842034423889598,2004-12-01
NA,NA,0.03013911731933494,2005-03-01
0.006799904936641621,0.011375510413491495,NA,2005-06-01
0.018302332044505043,0.015060655645545432,NA,2005-09-01
0.034078840168536795,0.021724439940369624,NA,2005-12-01
0.05710859587193173,0.04459683191810848,NA,2006-03-01
0.04093320840215231,0.04376564346692438,NA,2006-06-01
0.040900085388258844,0.030625157243567527,NA,2006-09-01
0.015621849666565879,0.020803054627472912,NA,2006-12-01
0.026229878325897626,0.02747283182268298,NA,2007-03-01
0.039647997718033956,0.03491758700076151,NA,2007-06-01
0.054418125286962216,0.03994077767341532,NA,2007-09-01
0.06510995015988996,0.0648266135393116,NA,2007-12-01
0.06885718479100622,0.061250836972689786,NA,2008-03-01
0.07331585949677022,0.062131116155230204,NA,2008-06-01
-0.003453881247019397,-0.004661023996173599,NA,2008-09-01
-0.04526676424607826,-0.10214508476035837,NA,2008-12-01
-0.14859722514271057,-0.09284837779374944,NA,2009-03-01
0.023446356662497392,-0.0031962956436463637,NA,2009-06-01
0.11086574335517274,0.0784479256284395,NA,2009-09-01
0.07847589507843433,0.07165664263486884,NA,2009-12-01
0.036369229612709386,0.029930868079335315,NA,2010-03-01
0.0203976034170521,0.01758360427416038,NA,2010-06-01
0.03871669938350042,0.03237259073288079,NA,2010-09-01
0.07306781500542936,0.05936381197645002,NA,2010-12-01
0.07365005092612686,0.06658325453332954,NA,2011-03-01
0.0474503487904443,0.05017745265343769,NA,2011-06-01
0.013708449784962662,0.0118958019278294,NA,2011-09-01
-0.021185368279540095,-0.015017357057478576,NA,2011-12-01
0.010530765409898724,0.009017032202993918,NA,2012-03-01
-0.00939752202302968,-0.003003619735535059,NA,2012-06-01
-0.005950662240135629,-0.005981609498711373,NA,2012-09-01
0.007196616372636688,0.014627510097420793,NA,2012-12-01
0.016879777636424453,0.016790612207631644,NA,2013-03-01
7.114144896316343e-4,-0.006777037545146972,NA,2013-06-01
-0.0017124970917948845,0.00482361007358156,NA,2013-09-01
0.022054579376351358,0.017302861679980807,NA,2013-12-01
-0.006273409301103983,0.0064347751921207015,NA,2014-03-01
0.006632727706191721,0.004985739987600497,NA,2014-06-01
0.0018993955997967937,-0.002144718964382425,NA,2014-09-01
-0.04256015869247709,-0.03371941088242331,NA,2014-12-01
-0.08861925519756442,-0.06664822881974042,NA,2015-03-01
-0.008118597365677105,-0.011987330052891827,NA,2015-06-01
-0.014078185573564217,-0.016485383937999427,NA,2015-09-01
-0.01786278736860525,-0.018431934025813182,NA,2015-12-01
-0.05418598857287804,-0.03351909542839173,NA,2016-03-01
0.052392426445827533,0.028116445108644583,NA,2016-06-01
0.0035293001257705736,0.01463076820537767,NA,2016-09-01
0.03771296766949628,0.01909295816635614,NA,2016-12-01
0.010810300215218449,0.02878365641948022,NA,2017-03-01
0.022030788673603086,0.01600794900736637,NA,2017-06-01
0.04560937728791048,0.03586341153592714,NA,2017-09-01
0.046681574496019174,0.03695346381721419,NA,2017-12-01
0.02239995536320394,0.03952581009055652,NA,2018-03-01
0.013194524874723168,0.004553927530468221,NA,2018-06-01
0.006564727500152356,0.00384732540056899,NA,2018-09-01
-0.011555481459600392,-0.005223978307300967,NA,2018-12-01
-0.022364335868829688,-0.0082691369203285,NA,2019-03-01
NA,NA,-0.005411444174747263,2019-06-01
NA,NA,0.0015287127892535182,2019-09-01
NA,NA,0.009171997053881161,2019-12-01
NA,NA,0.012970347098851032,2020-03-01
