y,in,out,date
NA,NA,0.02406494349793897,2002-03-01
NA,NA,0.044084388728070585,2002-06-01
NA,NA,0.0409363136437112,2002-09-01
NA,NA,0.016178896870221005,2002-12-01
NA,NA,0.05303559530512915,2003-03-01
NA,NA,0.021471566196642953,2003-06-01
NA,NA,0.016466059441293247,2003-09-01
NA,NA,0.051409262664627156,2003-12-01
NA,NA,0.05662180480883258,2004-03-01
NA,NA,0.02116448409690224,2004-06-01
NA,NA,0.024666448948591352,2004-09-01
NA,NA,0.048951416971572834,2004-12-01
NA,NA,0.030444443773745278,2005-03-01
0.006799904936641621,0.011027411450147866,NA,2005-06-01
0.018302332044505043,0.016328303546666468,NA,2005-09-01
0.034078840168536795,0.022046137075437438,NA,2005-12-01
0.05710859587193173,0.04442395194356487,NA,2006-03-01
0.04093320840215231,0.039311043760645856,NA,2006-06-01
0.040900085388258844,0.033837356665051554,NA,2006-09-01
0.015621849666565879,0.016778330276058205,NA,2006-12-01
0.026229878325897626,0.029081247392675275,NA,2007-03-01
0.039647997718033956,0.03559533272386725,NA,2007-06-01
0.054418125286962216,0.041909615211601,NA,2007-09-01
0.06510995015988996,0.0612956442349812,NA,2007-12-01
0.06885718479100622,0.06235724395231493,NA,2008-03-01
0.07331585949677022,0.06480608736011323,NA,2008-06-01
-0.003453881247019397,-0.010868203566581369,NA,2008-09-01
-0.04458292478174164,-0.08598891698947475,NA,2008-12-01
-0.14859722514271057,-0.12061290245602575,NA,2009-03-01
0.023446356662497392,0.013529702723463953,NA,2009-06-01
0.11086574335517274,0.07814490683605606,NA,2009-09-01
0.07847589507843433,0.06416935511490243,NA,2009-12-01
0.036369229612709386,0.02826692139238534,NA,2010-03-01
0.0203976034170521,0.015334350266635054,NA,2010-06-01
0.03871669938350042,0.032417112678128926,NA,2010-09-01
0.07306781500542936,0.060080659933467506,NA,2010-12-01
0.07365005092612686,0.06504538146671644,NA,2011-03-01
0.0474503487904443,0.048334590417671394,NA,2011-06-01
0.013708449784962662,0.013253280263012604,NA,2011-09-01
-0.021185368279540095,-0.017116013202869037,NA,2011-12-01
0.010530765409898724,0.011154601262491404,NA,2012-03-01
-0.00939752202302968,-0.004604896943976453,NA,2012-06-01
-0.005950662240135629,-0.003653691606029845,NA,2012-09-01
0.007196616372636688,0.013473073622926483,NA,2012-12-01
0.016879777636424453,0.0182801937625837,NA,2013-03-01
7.114144896316343e-4,-0.004555911301901087,NA,2013-06-01
-0.0017124970917948845,7.634915833569893e-4,NA,2013-09-01
0.022054579376351358,0.020630906719049477,NA,2013-12-01
-0.006273409301103983,0.0026206984148293734,NA,2014-03-01
0.006632727706191721,0.00840860216939742,NA,2014-06-01
0.0018993955997967937,-0.001961952630776028,NA,2014-09-01
-0.04256015869247709,-0.03614902224238284,NA,2014-12-01
-0.08861925519756442,-0.07022910398136346,NA,2015-03-01
-0.008118597365677105,-0.0054396115635886345,NA,2015-06-01
-0.014078185573564217,-0.017902827224556803,NA,2015-09-01
-0.01786278736860525,-0.01733471043052771,NA,2015-12-01
-0.05418598857287804,-0.03990667887846651,NA,2016-03-01
0.052392426445827533,0.03981016391178625,NA,2016-06-01
0.0035293001257705736,0.005037520892161036,NA,2016-09-01
0.03771296766949628,0.026650980171706286,NA,2016-12-01
0.010810300215218449,0.019953488539559344,NA,2017-03-01
0.022030788673603086,0.02174739400966528,NA,2017-06-01
0.04560937728791048,0.03626961393916742,NA,2017-09-01
0.046681574496019174,0.03545650624856262,NA,2017-12-01
NA,NA,0.04860523374102364,2018-03-01
NA,NA,0.02296360357797303,2018-06-01
NA,NA,0.019818148933520845,2018-09-01
NA,NA,0.018339720103519124,2018-12-01
