y,in,out,date
NA,NA,0.029743181842034568,2002-03-01
NA,NA,0.044994724971162345,2002-06-01
NA,NA,0.04090699624839883,2002-09-01
NA,NA,0.01729891852509992,2002-12-01
NA,NA,0.05209670678189601,2003-03-01
NA,NA,0.021896702494827166,2003-06-01
NA,NA,0.017607725227712586,2003-09-01
NA,NA,0.05218820371819016,2003-12-01
NA,NA,0.05705683387716848,2004-03-01
NA,NA,0.0217299510783755,2004-06-01
NA,NA,0.024863186347263574,2004-09-01
NA,NA,0.04889099443727578,2004-12-01
NA,NA,0.03111671288656931,2005-03-01
0.006799904936641621,0.011828215407754573,NA,2005-06-01
0.018302332044505043,0.015404040837366356,NA,2005-09-01
0.034078840168536795,0.021690947495971315,NA,2005-12-01
0.05710859587193173,0.044724149594177864,NA,2006-03-01
0.04093320840215231,0.04426723572294283,NA,2006-06-01
0.040900085388258844,0.031065822261918646,NA,2006-09-01
0.015621849666565879,0.02084134215234231,NA,2006-12-01
0.026229878325897626,0.028364649594824806,NA,2007-03-01
0.039647997718033956,0.035249407661192125,NA,2007-06-01
0.054418125286962216,0.04023807998386072,NA,2007-09-01
0.06510995015988996,0.06516692293438991,NA,2007-12-01
0.06885718479100622,0.061884322625408994,NA,2008-03-01
0.07331585949677022,0.06273471366886123,NA,2008-06-01
-0.003453881247019397,-0.003934342070211681,NA,2008-09-01
-0.0448200171830884,-0.10151949555596071,NA,2008-12-01
-0.14859722514271057,-0.09234076334301856,NA,2009-03-01
0.023446356662497392,-0.0031160515792964458,NA,2009-06-01
0.11086574335517274,0.07869089100868111,NA,2009-09-01
0.07847589507843433,0.07176873554056441,NA,2009-12-01
0.036369229612709386,0.029843254576175815,NA,2010-03-01
0.0203976034170521,0.017312488143583944,NA,2010-06-01
0.03871669938350042,0.032891619367068595,NA,2010-09-01
0.07306781500542936,0.05944332002950005,NA,2010-12-01
0.07365005092612686,0.06701058827645344,NA,2011-03-01
0.0474503487904443,0.05146872695241331,NA,2011-06-01
0.013708449784962662,0.012229014406431562,NA,2011-09-01
-0.021185368279540095,-0.014317400340737894,NA,2011-12-01
0.010530765409898724,0.00955167208573239,NA,2012-03-01
-0.00939752202302968,-0.0025468459622821245,NA,2012-06-01
-0.005950662240135629,-0.005221291834781476,NA,2012-09-01
0.007196616372636688,0.015384442733627962,NA,2012-12-01
0.016879777636424453,0.017196826691612044,NA,2013-03-01
7.114144896316343e-4,-0.005897328348316969,NA,2013-06-01
-0.0017124970917948845,0.005425075474692459,NA,2013-09-01
0.022054579376351358,0.017713396148651077,NA,2013-12-01
-0.006273409301103983,0.007243779496210195,NA,2014-03-01
0.006632727706191721,0.005459359361395742,NA,2014-06-01
0.0018993955997967937,-0.0017984289525458594,NA,2014-09-01
-0.04256015869247709,-0.033272259002533,NA,2014-12-01
-0.08861925519756442,-0.06629069157430517,NA,2015-03-01
-0.008118597365677105,-0.011435119384859933,NA,2015-06-01
-0.014078185573564217,-0.016009764740241735,NA,2015-09-01
-0.01786278736860525,-0.017681311173383518,NA,2015-12-01
-0.05418598857287804,-0.03255290184138519,NA,2016-03-01
0.052392426445827533,0.02856531101998605,NA,2016-06-01
0.0035293001257705736,0.015617617885127584,NA,2016-09-01
0.03771296766949628,0.01931146137354395,NA,2016-12-01
0.010810300215218449,0.029324452465969104,NA,2017-03-01
0.022030788673603086,0.016765910649842584,NA,2017-06-01
0.04560937728791048,0.036374479509443405,NA,2017-09-01
0.046681574496019174,0.037699314667461126,NA,2017-12-01
0.02239995536320394,0.040162151935722964,NA,2018-03-01
0.013194524874723168,0.004782986932844168,NA,2018-06-01
0.006564727500152356,0.0042569611822529715,NA,2018-09-01
NA,NA,-0.0010283670456373468,2018-12-01
NA,NA,-0.007308941919262613,2019-03-01
NA,NA,0.005500283559692882,2019-06-01
NA,NA,0.01132043273456856,2019-09-01
